X,Y,OBJECTID,Call_Taken,Community,Customer,Day,Latitude,Location,Longitude,Neighbohoo,Tow_Zone,Ward
-10380922.1158887,5612852.85866294,952,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94491,"3159 15th Avenue South,Minneapolis,MN",-93.25341,Powderhorn Park,6,9
-10381519.9015905,5623511.61507937,953,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01264,"2415 6th st ne,Minneapolis,MN",-93.25878,Holland,2,1
-10380278.9119427,5619036.01635255,954,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98421,"309 6th ave se,Minneapolis,MN",-93.247632,Marcy Holmes,4,3
-10382104.7742365,5624039.92320427,955,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.015995,"341 26 1/2 ave ne,Minneapolis,MN",-93.264034,Marshall Terrace,2,1
-10384328.2696677,5616170.78389589,956,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.966002,"323 clifton ,Minneapolis,MN",-93.284008,Loring Park,3,7
-10387370.8540426,5619594.75454728,957,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.98776,"925 Russell Ave. N,Minneapolis,MN",-93.31134,Willard - Hay,1,5
-10379162.1547691,5619278.39429913,958,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98575,"711 11th ave se,Minneapolis,MN",-93.2376,Marcy Holmes,4,3
-10383703.3220591,5612804.8887931,959,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.944605,"29 32nd St W ,Minneapolis,MN",-93.278394,Lyndale,5,8
-10386339.4789515,5620233.48964327,960,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.991818,"1315 knox Ave n,Minneapolis,MN",-93.302075,Willard - Hay,1,5
-10379403.1614683,5618784.20199473,961,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98261,"407 11th ave se,Minneapolis,MN",-93.239765,Marcy Holmes,4,3
-10385457.2719493,5612489.55284406,962,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.9426,"3309 Emerson ave s,Minneapolis,MN",-93.29415,South Uptown,5,10
-10386339.4789515,5620245.45271453,963,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.991894,"1323 KNOX AVE N,Minneapolis,MN",-93.302075,Willard - Hay,1,5
-10383941.1005444,5613224.04327875,964,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94727,"3015 PILLSBURY AV S,Minneapolis,MN",-93.28053,Lyndale,5,8
-10385320.9055916,5615780.44118947,965,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.963521,"1951 DuPont ave s ,Minneapolis,MN",-93.292925,Lowry Hill,3,7
-10381204.8674199,5612948.01258927,966,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.945515,"1317 powderhorn,Minneapolis,MN",-93.25595,Powderhorn Park,6,9
-10380493.5359073,5613150.11968808,967,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.9468,"3045 17th Avenue South,Minneapolis,MN",-93.24956,Powderhorn Park,6,9
-10385605.8835151,5615408.20760697,968,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.961155,"2113 FREMONT AVE S ,Minneapolis,MN",-93.295485,Lowry Hill,3,7
-10379394.812522,5618818.82594959,969,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98283,"417 11TH AV SE,Minneapolis,MN",-93.23969,Marcy Holmes,4,3
-10379481.0851013,5612491.75475462,970,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.942614,"3303 22nd ave so,Minneapolis,MN",-93.240465,Corcoran,6,9
-10381222.7898835,5613283.96893963,971,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.947651,"3043 13th aves,Minneapolis,MN",-93.256111,Powderhorn Park,6,9
-10379025.009139,5620486.44638751,972,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.993425,"1121 winter st ne,Minneapolis,MN",-93.236368,Mid - City Industrial,2,1
-10387464.9190453,5620803.6361236,973,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99544,"1609 Sheridan Ave. N.,Minneapolis,MN",-93.312185,Willard - Hay,1,5
-10385742.2498729,5612448.66229694,974,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94234,"3317 girard ave s,Minneapolis,MN",-93.29671,South Uptown,5,10
-10379025.899736,5620486.44638751,975,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.993425,"1119 winter st ne,Minneapolis,MN",-93.236376,Mid - City Industrial,2,1
-10387632.4547962,5622269.30743127,976,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00475,"2413 Thomas ave n ,Minneapolis,MN",-93.31369,Willard - Hay,1,5
-10385765.4042935,5611875.11192705,977,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.938693,"3523 girard ave s,Minneapolis,MN",-93.296918,South Uptown,5,10
-10383939.9872982,5613220.89757871,978,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3023 PILLSBURY AVE ,Minneapolis,MN",-93.28052,Lyndale,5,8
-10386077.3215748,5623443.90568805,979,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.01221,"3027 Irving ave n,Minneapolis,MN",-93.29972,Jordan,1,5
-10385170.6242565,5609700.76372366,980,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.924865,"925 43Rd St W ,Minneapolis,MN",-93.291575,East Harriet,5,13
-10381519.9015905,5623168.349522,981,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.01046,"2213 6th st ne,Minneapolis,MN",-93.25878,Holland,2,1
-10386363.4126445,5620320.37880042,982,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99237,"1325 knox Ave n,Minneapolis,MN",-93.30229,Willard - Hay,1,5
-10385724.4387339,5615184.02523549,983,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.95973,"2309 girard ave s ,Minneapolis,MN",-93.29655,East Isles,3,7
-10385910.89887,5622490.35953095,984,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.006154,"2603 Humboldt ave n,Minneapolis,MN",-93.298225,Jordan,1,5
-10380650.8302932,5620939.96019667,985,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.996306,"645 quincy st ne,Minneapolis,MN",-93.250973,St. Anthony East,2,3
-10380749.57073,5619739.55983263,986,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98868,"507 9 1/2 ave se,Minneapolis,MN",-93.25186,Marcy Holmes,4,3
-10386192.537255,5623767.81301413,987,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.014267,"3237 james ave n ,Minneapolis,MN",-93.300755,Folwell,1,4
-10383939.9872982,5613220.89757871,988,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3027 PILLSBURY AVE,Minneapolis,MN",-93.28052,Lyndale,5,8
-10378840.9980446,5619980.85495306,989,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.990213,"1077 12TH AVE SE,Minneapolis,MN",-93.234715,Como,4,2
-10379065.306851,5619451.52530955,990,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98685,"817 11th ave se,Minneapolis,MN",-93.23673,Marcy Holmes,4,3
-10386219.8104865,5623673.80471568,991,2020/02/11 00:00:00+00,Camden,Snow Emergency,3,45.01367,"3215 James ave no mpls,Minneapolis,MN",-93.301,Folwell,1,4
-10380638.2512114,5612745.91001453,992,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94423,"3211 16th ave s,Minneapolis,MN",-93.25086,Powderhorn Park,6,9
-10385772.5287691,5614394.63295813,993,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.954712,"2611 GIRARD AVE S ,Minneapolis,MN",-93.296982,Lowry Hill East,3,10
-10378272.7120668,5619445.22956794,994,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98681,"1515 Brook Ave se,Minneapolis,MN",-93.22961,Como,4,2
-10379216.7013322,5611097.80245184,995,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93375,"3809 23rd ave s,Minneapolis,MN",-93.23809,Standish,6,12
-10380356.6129264,5613214.6061819,996,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94721,"3031 18th Avenue South,Minneapolis,MN",-93.24833,Powderhorn Park,6,9
-10383939.9872982,5613220.89757871,997,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94725,"3049 PILLSBURY AVE,Minneapolis,MN",-93.28052,Lyndale,5,8
-10385757.2779964,5614306.22786915,998,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.95415,"2629 GIRARD AVE S ,Minneapolis,MN",-93.296845,Lowry Hill East,3,10
-10383340.5318272,5615818.82971645,999,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.963765,"1903 STEVENS AVE S,Minneapolis,MN",-93.275135,Steven's Square - Loring Heights,3,6
-10378846.0074524,5618853.45017884,1000,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98305,"1313 6th st se,Minneapolis,MN",-93.23476,Marcy Holmes,4,3
-10379842.4282132,5619814.32445161,1001,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.989155,"809 6th ave se,Minneapolis,MN",-93.243711,Marcy Holmes,4,3
-10379040.7052103,5618928.36484678,1002,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.983526,"1229 6th street se ,Minneapolis,MN",-93.236509,Marcy Holmes,4,3
-10379827.4000898,5619369.20895512,1003,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.986327,"729 6th st se,Minneapolis,MN",-93.243576,Marcy Holmes,4,3
-10382157.2057318,5623144.10085217,1004,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.010306,"2205 3rd st ne,Minneapolis,MN",-93.264505,Bottineau,2,3
-10381073.51047,5620787.26472272,1005,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.995336,"611 jefferson st ne,Minneapolis,MN",-93.25477,St. Anthony East,2,3
-10384019.5808005,5613054.80634255,1006,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.946194,"3115 PILLSBURY AVE,Minneapolis,MN",-93.281235,Lyndale,5,8
-10385458.3851955,5612399.90818574,1007,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94203,"3331 Emerson ave s,Minneapolis,MN",-93.29416,South Uptown,5,10
-10386363.4126445,5620051.21420043,1008,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99066,"1229 knox Ave n,Minneapolis,MN",-93.30229,Near - North,1,5
-10380658.8453659,5621178.45381439,1009,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.997821,"741 quincy st ne,Minneapolis,MN",-93.251045,St. Anthony East,2,3
-10381062.3785082,5613191.01355363,1010,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94706,"3043 14th Avenue South,Minneapolis,MN",-93.25467,Powderhorn Park,6,9
-10383340.5318272,5616077.79877802,1011,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.965411,"1701 stevens Ave,Minneapolis,MN",-93.275135,Steven's Square - Loring Heights,3,6
-10380629.3456419,5620676.12917431,1012,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99463,"325 quincy st ne,Minneapolis,MN",-93.25078,St. Anthony East,2,3
-10383340.5318272,5616181.48283284,1013,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.96607,"1703 STEVENS AVE S,Minneapolis,MN",-93.275135,Steven's Square - Loring Heights,3,6
-10386340.5921977,5620058.92692469,1014,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.990709,"1225 KNOX AVE N,Minneapolis,MN",-93.302085,Near - North,1,5
-10378936.1761934,5612266.22931479,1015,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94118,"3401 25th av s,Minneapolis,MN",-93.23557,Corcoran,6,9
-10387226.1387385,5619404.30749611,1016,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.98655,"815 QUEEN AVE N,Minneapolis,MN",-93.31004,Willard - Hay,1,5
-10378769.4196148,5619186.79343539,1017,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985168,"801 13th ave se,Minneapolis,MN",-93.234072,Marcy Holmes,4,3
-10384019.5808005,5612959.17942823,1018,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.945586,"3153 PILLSBURY AVE ,Minneapolis,MN",-93.281235,Lyndale,5,8
-10379460.4910469,5613063.61411513,1019,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94625,"3107 22nd av s,Minneapolis,MN",-93.24028,Corcoran,6,9
-10380230.8219074,5619635.67748295,1020,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98802,"421 6TH ST SE,Minneapolis,MN",-93.2472,Marcy Holmes,4,3
-10383996.7602537,5613815.45365418,1021,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.95103,"2827 pillsbury ave s ,Minneapolis,MN",-93.28103,Whittier,3,10
-10379351.3979207,5620954.75760551,1022,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.9964,"647 buchanan st ne,Minneapolis,MN",-93.2393,Beltrami,2,3
-10385784.2173541,5614399.35219288,1023,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.954742,"2605 Girard Ave S,Minneapolis,MN",-93.297087,Lowry Hill East,3,10
-10379807.2512338,5620682.58319713,1024,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.994671,"437 taylor st ne,Minneapolis,MN",-93.243395,Beltrami,2,3
-10379337.4829433,5618902.0816292,1025,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.983359,"505 11 ave se,Minneapolis,MN",-93.239175,Marcy Holmes,4,3
-10383996.7602537,5613815.45365418,1026,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.95103,"2825 Pillsbury Ave S,Minneapolis,MN",-93.28103,Whittier,3,10
-10386365.6390369,5619730.11592036,1027,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.98862,"1025 knox Ave n,Minneapolis,MN",-93.30231,Near - North,1,5
-10384228.8613834,5613896.77554526,1028,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.951547,"2812 pleasant ave s,Minneapolis,MN",-93.283115,Whittier,3,10
-10378747.7123142,5618762.01115938,1029,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982469,"1403 6th st se,Minneapolis,MN",-93.233877,Marcy Holmes,4,3
-10385459.4983417,5612259.93858317,1030,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94114,"3401 Emerson ave s,Minneapolis,MN",-93.29417,South Uptown,5,10
-10384851.5825996,5609130.06045386,1031,2020/02/11 00:00:00+00,Southwest,Snow Emergency,3,44.921235,"721 45th st w ,Minneapolis,MN",-93.288709,East Harriet,5,13
-10385450.5927722,5613346.72629414,1032,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94805,"3005 Emerson ave s ,Minneapolis,MN",-93.29409,South Uptown,5,10
-10379053.9522399,5619138.63263605,1033,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.984862,"1169 7TH ST SE,Minneapolis,MN",-93.236628,Marcy Holmes,4,3
-10378273.2686899,5619747.58724369,1034,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.988731,"1037 16TH AVE SE,Minneapolis,MN",-93.229615,Como,4,1
-10387489.9658844,5621808.01255594,1035,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00182,"2211 Sheridan ave n ,Minneapolis,MN",-93.31241,Willard - Hay,1,5
-10379158.703906,5619221.73387009,1036,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98539,"717 11th ave se,Minneapolis,MN",-93.237569,Marcy Holmes,4,3
-10385174.5205182,5612432.93515834,1037,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.94224,"3321 Colfax ave s,Minneapolis,MN",-93.29161,South Uptown,5,10
-10386785.3135489,5619870.20156248,1038,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.98951,"1119 NEWTON AVE N,Minneapolis,MN",-93.30608,Near - North,1,5
-10383340.5318272,5616135.85541392,1039,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.96578,"1711 stevens AVE S,Minneapolis,MN",-93.275135,Steven's Square - Loring Heights,3,6
-10387348.5901188,5622965.23060452,1040,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00917,"2747 Russell ave n ,Minneapolis,MN",-93.31114,Jordan,1,4
-10384304.002101,5622607.81537995,1041,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.0069,"2631 3rd st n,Minneapolis,MN",-93.28379,Hawthorne,1,5
-10381060.1521158,5612660.98099563,1042,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94369,"3235 14th Ave S,Minneapolis,MN",-93.25465,Powderhorn Park,6,9
-10381485.3925587,5613244.49028507,1043,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.9474,"3025 11th Avenue South,Minneapolis,MN",-93.25847,Powderhorn Park,6,9
-10376796.6156245,5608975.20635333,1044,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.92025,"4547 snelling ave so,Minneapolis,MN",-93.21635,Hiawatha,6,12
-10381649.5887711,5612902.71608405,1045,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.945227,"3153 10th ave ,Minneapolis,MN",-93.259945,Powderhorn Park,6,9
-10384610.6872251,5623456.18781765,1046,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.012288,"3123 6th st n ,Minneapolis,MN",-93.286545,Hawthorne,1,5
-10381457.5627041,5611698.50907232,1047,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93757,"1111 36th St E,Minneapolis,MN",-93.25822,Powderhorn Park,6,9
-10380859.3317038,5612518.6482898,1048,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.942785,"1527 33rd st e ,Minneapolis,MN",-93.252846,Powderhorn Park,6,9
-10379608.5459897,5611682.78324024,1049,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.93747,"2111 36th st e,Minneapolis,MN",-93.24161,Standish,6,12
-10379949.7401455,5621231.8204673,1050,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99816,"755 polk st ne,Minneapolis,MN",-93.244675,Beltrami,2,3
-10384179.3242281,5613156.41103996,1051,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94684,"3043 PLEASANT AVE,Minneapolis,MN",-93.28267,Lyndale,5,8
-10386925.5760683,5619956.77240176,1052,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99006,"1211 Oliver Ave n,Minneapolis,MN",-93.30734,Near - North,1,5
-10384178.211082,5613142.25543369,1053,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94675,"3045 PLEASANT AVE,Minneapolis,MN",-93.28266,Lyndale,5,8
-10376798.7306923,5608915.78092938,1054,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4621 Snelling Avenue South,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10383195.2598999,5615825.12292853,1055,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.963805,"201 19TH ST E,Minneapolis,MN",-93.27383,Steven's Square - Loring Heights,3,6
-10379670.3282529,5622325.9870057,1056,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00511,"1701 fillmore st ne,Minneapolis,MN",-93.242165,Northeast Park,2,1
-10384204.3711674,5613033.10145552,1057,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.946056,"3111 PLEASANT AVE,Minneapolis,MN",-93.282895,Lyndale,5,8
-10381081.8594164,5621359.02040375,1058,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.998968,"1119 jefferson st ne,Minneapolis,MN",-93.254845,Logan Park,2,1
-10378723.2219981,5618749.73541963,1059,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982391,"1409 6th st se ,Minneapolis,MN",-93.233657,Marcy Holmes,4,3
-10382918.6310228,5615817.72835527,1060,2020/02/11 00:00:00+00,Central,Snow Emergency,3,44.963758,"1903 CLINTON AVE S ,Minneapolis,MN",-93.271345,Steven's Square - Loring Heights,3,6
-10378715.0957009,5618745.64346292,1061,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982365,"1411 6th st se,Minneapolis,MN",-93.233584,Marcy Holmes,4,3
-10384167.0791201,5612766.35593805,1062,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.94436,"3209 PLEASANT AVE,Minneapolis,MN",-93.28256,Lyndale,5,8
-10380658.8453659,5621194.98321477,1063,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.997926,"745 quincy st ne,Minneapolis,MN",-93.251045,St. Anthony East,2,3
-10378262.6933511,5613570.07655136,1064,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.94947,"2917 29TH AV S,Minneapolis,MN",-93.22952,Longfellow,4,2
-10385156.7093792,5621625.39027628,1065,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00066,"2111 Bryant Ave. N,Minneapolis,MN",-93.29145,Hawthorne,1,5
-10379260.4499074,5619252.42485626,1066,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985585,"1027 7th st se,Minneapolis,MN",-93.238483,Marcy Holmes,4,3
-10386900.5292292,5619932.21768755,1067,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.989904,"1217 OLIVER AVE N,Minneapolis,MN",-93.307115,Near - North,1,5
-10385479.6471977,5612173.75608612,1068,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.940592,"3419 Emerson ave s,Minneapolis,MN",-93.294351,South Uptown,5,10
-10384278.9551617,5623156.06778441,1069,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.010382,"2921 3rd St. N.,Minneapolis,MN",-93.283565,Hawthorne,1,5
-10384453.1701898,5615339.77235768,1070,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.96072,"2203 Harriet Ave S,Minneapolis,MN",-93.28513,Whittier,3,10
-10385233.519766,5622661.34808896,1071,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.00724,"2643 colfax ave North,,MN",-93.29214,Hawthorne,1,5
-10376798.7306923,5608915.78092938,1072,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4633 Snelling Avenue South,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10386924.4629222,5620008.71527576,1073,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99039,"1223 Oliver Ave n,Minneapolis,MN",-93.30733,Near - North,1,5
-10384453.1701898,5615320.89374977,1074,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.9606,"2205 Harriet Ave S,Minneapolis,MN",-93.28513,Whittier,3,10
-10379493.8868324,5620408.52799179,1075,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.99293,"347 pierce st ne,Minneapolis,MN",-93.24058,Beltrami,2,3
-10378866.0449838,5620035.4738084,1076,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.99056,"1091 12TH Avenue se ,,MN",-93.23494,Como,4,2
-10378866.0449838,5619769.46569081,1077,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98887,"1035 12th ave se,Minneapolis,MN",-93.23494,Como,4,2
-10384644.6397338,5623236.05670284,1078,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.01089,"3001 6th St. N.,Minneapolis,MN",-93.28685,Hawthorne,1,5
-10376798.7306923,5608915.78092938,1079,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4617 snelling ave s ,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10378674.241466,5618725.18399024,1080,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982235,"1421 6th st se,Minneapolis,MN",-93.233217,Marcy Holmes,4,3
-10376798.7306923,5608915.78092938,1081,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4627 snelling av s,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10387488.8527383,5623179.37155034,1082,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.01053,"2931 sheridan ave n ,Minneapolis,MN",-93.3124,Jordan,1,4
-10386928.9157069,5619522.35263461,1083,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.9873,"915 OLIVER AVE N,Minneapolis,MN",-93.30737,Near - North,1,5
-10378805.9323897,5618831.41656304,1084,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.98291,"1321 6th st se,Minneapolis,MN",-93.2344,Marcy Holmes,4,3
-10376798.7306923,5608915.78092938,1085,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.919872,"4625 snelling av s,Minneapolis,MN",-93.216369,Hiawatha,6,12
-10387324.6564258,5622950.58721711,1086,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.009077,"2745 Russell ave n ,Minneapolis,MN",-93.310925,Jordan,1,4
-10377988.2907663,5619566.10848952,1087,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.987578,"995 18th Ave se,Minneapolis,MN",-93.227055,Como,4,2
-10384453.1701898,5615201.33029142,1088,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.95984,"2305 harriet ave s,Minneapolis,MN",-93.28513,Whittier,3,10
-10378894.4314615,5618845.42370483,1089,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.982999,"1319 6th st se,Minneapolis,MN",-93.235195,Marcy Holmes,4,3
-10385973.0152072,5612265.44293774,1090,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.941175,"1441 w 34TH ST,Minneapolis,MN",-93.298783,ECCO,5,10
-10385480.2038208,5612127.67709993,1091,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.940299,"3455 Emerson ave s,Minneapolis,MN",-93.294356,South Uptown,5,10
-10386921.1232835,5621184.59333479,1092,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,44.99786,"1813 Oliver Ave n,Minneapolis,MN",-93.3073,Willard - Hay,1,5
-10378190.7809475,5611704.48488155,1093,2020/02/11 00:00:00+00,Longfellow,Snow Emergency,3,44.937608,"2927 36th Street East,Minneapolis,MN",-93.228874,Howe,6,12
-10385481.5396162,5612029.38653338,1094,2020/02/11 00:00:00+00,Calhoun Isle,Snow Emergency,3,44.939674,"3451 Emerson ave s,Minneapolis,MN",-93.294368,South Uptown,5,10
-10380576.2462989,5619295.86460616,1095,2020/02/11 00:00:00+00,University,Snow Emergency,3,44.985861,"325 4TH AVE SE,Minneapolis,MN",-93.250303,Marcy Holmes,4,3
-10377788.472276,5610047.4481897,1096,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.92707,"4157 32nd ave s,Minneapolis,MN",-93.22526,Standish,6,12
-10384452.0569436,5614891.41658165,1097,2020/02/11 00:00:00+00,Powderhorn,Snow Emergency,3,44.95787,"2437 harriet AVE S,Minneapolis,MN",-93.28512,Whittier,3,10
-10379805.5814645,5621054.71971214,1098,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,44.997035,"1115 summer st ne,Minneapolis,MN",-93.24338,Beltrami,2,3
-10385093.2572466,5622812.50069936,1099,2020/02/11 00:00:00+00,Near North,Snow Emergency,3,45.0082,"2713 bryant ave n,Minneapolis,MN",-93.29088,Hawthorne,1,5
-10379496.1132248,5623094.34441883,1100,2020/02/11 00:00:00+00,Northeast,Snow Emergency,3,45.00999,"2211 pierce st ne,Minneapolis,MN",-93.2406,Windom Park,2,1
