X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.2864074708281,44.9634475708488,4602,271118318015,517 RIDGEWOOD AVE S,44.9634475708,-93.2864074707,Steven's Square - Loring Heights,Central,7,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2638626101713,44.9545516966036,4603,271118318024,2631 COLUMBUS AVE S,44.9545516968,-93.2638626099,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2637100221997,44.9545555115277,4604,271118318025,2633 COLUMBUS AVE S,44.9545555115,-93.263710022,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2639083865628,44.954586029122,4605,271118318026,2635 COLUMBUS AVE S,44.9545860291,-93.2639083862,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2664337161431,44.9662475587779,4606,271118318137,605 17TH ST E,44.9662475586,-93.2664337158,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2666320805061,44.9662437438537,4607,271118318138,601 17TH ST E,44.9662437439,-93.2666320801,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2638473513741,44.9544029235561,4608,271118318152,2637 COLUMBUS AVE S,44.9544029236,-93.2638473511,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2639312743088,44.9544029235561,4609,271118318153,2639 COLUMBUS AVE S,44.9544029236,-93.2639312744,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2638092039316,44.9537124636593,4610,271118318154,2649 COLUMBUS AVE S,44.9537124634,-93.2638092041,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2640609745343,44.9535255431693,4611,271118318155,2709 COLUMBUS AVE S,44.9535255432,-93.2640609741,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2642135616065,44.9514808652498,4612,271118318156,2813 COLUMBUS AVE S,44.9514808655,-93.264213562,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2643737794264,44.9514732363008,4613,271118318157,2811 COLUMBUS AVE S,44.9514732361,-93.2643737793,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2640609745343,44.9515571592356,4614,271118318158,2809 COLUMBUS AVE S,44.9515571594,-93.2640609741,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2640609745343,44.9515571592356,4615,271118318159,2809 COLUMBUS AVE S,44.9515571594,-93.2640609741,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2630386351249,44.9512939456591,4616,271118318160,2807 COLUMBUS AVE S,44.9512939453,-93.2630386353,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2645721437894,44.9516525269426,4617,271118318161,2805 COLUMBUS AVE S,44.9516525269,-93.2645721436,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2640991210775,44.9516639708157,4618,271118318162,2803 COLUMBUS AVE S,44.9516639709,-93.2640991211,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2639007567145,44.94930267308,4619,271118318163,2919 COLUMBUS AVE S,44.9493026733,-93.2639007568,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.263938904157,44.9496307376685,4620,271118318165,2915 COLUMBUS AVE S,44.9496307373,-93.2639389038,Phillips West,Phillips,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2607879638934,44.9663391115608,4621,271118318166,903 17TH ST E,44.9663391113,-93.2607879639,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2608718868281,44.9663696291551,4622,271118318167,901 17TH ST E,44.9663696289,-93.2608718872,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2609939572053,44.9663505554338,4623,271118318168,901 17TH ST E,44.9663505554,-93.2609939575,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2611160275825,44.9663581843828,4624,271118318169,901 17TH ST E,44.9663581848,-93.2611160278,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.2611694338223,44.9663352966367,4625,271118318170,829 17TH ST E,44.9663352966,-93.2611694336,Elliot Park,Central,6,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,3
-93.284896850809,45.0132865903039,4626,271118318171,3204 4TH ST N,45.0132865906,-93.2848968506,McKinley,Camden,4,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849273684033,45.0116271972374,4627,271118318172,3020 4TH ST N,45.0116271973,-93.2849273682,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848815920118,45.0114021302042,4628,271118318173,3018 4TH ST N,45.0114021301,-93.2848815918,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848815920118,45.0113449099397,4629,271118318174,3014 4TH ST N,45.0113449097,-93.2848815918,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848815920118,45.0101776124069,4630,271118318175,2918 4TH ST N,45.0101776123,-93.2848815918,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848739621636,45.0097503660866,4631,271118318176,2906 4TH ST N,45.0097503662,-93.2848739624,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848815920118,45.0097503660866,4632,271118318177,2904 4TH ST N,45.0097503662,-93.2848815918,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849884035919,45.0082435609916,4633,271118318178,2728 4TH ST N,45.0082435608,-93.2849884033,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849273684033,45.008193969676,4634,271118318179,2726 4TH ST N,45.0081939697,-93.2849273682,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849807737437,45.0081214906144,4635,271118318180,2724 4TH ST N,45.0081214905,-93.2849807739,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849655149465,45.0069923405242,4636,271118318181,2630 4TH ST N,45.0069923401,-93.2849655151,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849578859976,45.0065994258229,4637,271118318182,2618 4TH ST N,45.0065994263,-93.2849578857,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2848892209607,45.0065078739393,4638,271118318183,2614 4TH ST N,45.0065078735,-93.2848892212,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.284896850809,45.0064353939783,4639,271118318184,2612 4TH ST N,45.0064353943,-93.2848968506,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849807737437,45.0054168703923,4640,271118318185,2516 4TH ST N,45.0054168701,-93.2849807739,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849121096061,45.0052299499023,4641,271118318186,2418 4TH ST N,45.00522995,-93.2849121094,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849807737437,45.0033760073969,4642,271118318188,2318 4TH ST N,45.0033760071,-93.2849807739,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849884035919,45.0029640198737,4643,271118318189,2306 4TH ST N,45.0029640198,-93.2849884033,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.284896850809,45.002410888252,4644,271118318190,2226 4TH ST N,45.0024108887,-93.2848968506,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849197385551,45.00128936801,4645,271118318191,2136 4TH ST N,45.0012893677,-93.2849197388,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.285003662389,45.0010490421796,4646,271118318192,2126 4TH ST N,45.0010490417,-93.2850036621,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849044797579,45.000095367807,4647,271118318193,2030 4TH ST N,45.0000953674,-93.28490448,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2849044797579,45.0000038150241,4648,271118318194,2026 4TH ST N,45.0000038147,-93.28490448,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.284896850809,44.9999237061142,4649,271118318195,2024 4TH ST N,44.9999237061,-93.2848968506,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864532472195,45.0008430479683,4650,271118318196,2116 6TH ST N,45.0008430481,-93.2864532471,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864608761685,45.00091552703,4651,271118318197,2124 6TH ST N,45.0009155273,-93.2864608765,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864608761685,45.0017585757977,4652,271118318198,2206 6TH ST N,45.0017585754,-93.2864608765,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864379884224,45.0018844601997,4653,271118318199,2210 6TH ST N,45.0018844604,-93.2864379883,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864608761685,45.0028305056234,4654,271118318200,2304 6TH ST N,45.0028305054,-93.2864608765,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864761349656,45.002910613634,4655,271118318201,2306 6TH ST N,45.002910614,-93.2864761353,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864761349656,45.0029220584063,4656,271118318202,2308 6TH ST N,45.0029220581,-93.2864761353,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864456173713,45.0032424922473,4657,271118318203,2314 6TH ST N,45.0032424927,-93.2864456177,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864379884224,45.0040245058264,4658,271118318204,2406 6TH ST N,45.0040245056,-93.2864379883,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2864379884224,45.0042304991383,4659,271118318205,2418 6TH ST N,45.0042304993,-93.2864379883,Hawthorne,Near North,5,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,1
-93.2588882449965,44.9996109012222,4660,271118318207,1231 6TH ST NE,44.9996109009,-93.2588882446,Sheridan,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2588958739454,45.0023345951655,4661,271118318208,1417 6TH ST NE,45.0023345947,-93.258895874,Sheridan,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2589263915397,45.0024299619732,4662,271118318209,1419 6TH ST NE,45.0024299622,-93.2589263916,Sheridan,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2591781612431,45.0113830564829,4663,271118318210,2309 6TH ST NE,45.0113830566,-93.2591781616,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2579421995728,45.0112113956894,4664,271118318211,2304 7TH ST NE,45.0112113953,-93.2579421997,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2579269407756,45.0151863101002,4665,271118318212,2304 7TH ST NE,45.0151863098,-93.2579269409,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2562789915822,44.9954414364732,4666,271118318213,1607 ADAMS ST NE,44.9954414368,-93.2562789917,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2562942503793,45.0017852784679,4667,271118318214,1329 ADAMS ST NE,45.0017852783,-93.2562942505,Logan Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2562713626332,45.002819060851,4668,271118318215,1431 ADAMS ST NE,45.0028190613,-93.2562713623,Logan Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2563323978219,45.0056838988929,4669,271118318216,1715 ADAMS ST NE,45.0056838989,-93.2563323975,Logan Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2554397586379,45.0078239445195,4670,271118318217,1911 JEFFERSON ST NE,45.0078239441,-93.2554397583,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2550506588608,45.0028305056234,4671,271118318218,1425 JEFFERSON ST NE,45.0028305054,-93.2550506592,Logan Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2550277711147,44.9985198976752,4672,271118318219,755 JEFFERSON ST NE,44.9985198975,-93.255027771,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2537307742558,44.996017455841,4673,271118318220,633 MADISON ST NE,44.9960174561,-93.2537307739,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2537384032047,44.997402191458,4674,271118318221,719 MADISON ST NE,44.9974021912,-93.2537384033,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2537384032047,45.0013504031986,4675,271118318222,1313 MADISON ST NE,45.0013504028,-93.2537384033,Logan Park,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2509307863267,45.008495330695,4676,271118318223,1915 QUINCY ST NE,45.0084953308,-93.2509307861,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2509002687324,45.0086135861482,4677,271118318224,1919 QUINCY ST NE,45.0086135864,-93.2509002686,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2509078976813,45.0115203856573,4678,271118318225,2317 QUINCY ST NE,45.0115203857,-93.2509078979,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2509231564784,45.0162277223316,4679,271118318226,2639 QUINCY ST NE,45.0162277222,-93.2509231567,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2530975346235,45.0106086727521,4680,271118318227,2215 HOWARD ST NE,45.0106086731,-93.2530975342,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2530822758263,45.010284423987,4681,271118318228,2205 HOWARD ST NE,45.0102844238,-93.2530822754,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2542877199023,45.0116920473502,4682,271118318229,2315 MADISON ST NE,45.0116920471,-93.2542877197,Holland,Northeast,1,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.249877929323,44.9970855716419,4683,271118318230,705 JACKSON ST NE,44.9970855713,-93.2498779297,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2486038211094,44.9964561460343,4684,271118318231,649 VAN BUREN ST NE,44.9964561462,-93.2486038208,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2486114500583,44.9964675899074,4685,271118318232,647 VAN BUREN ST NE,44.9964675903,-93.2486114502,St. Anthony East,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2460403440866,44.9975700382267,4686,271118318233,725 TYLER ST NE,44.9975700378,-93.2460403442,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2460556028838,44.99742126428,4687,271118318234,721 TYLER ST NE,44.9974212646,-93.246055603,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2460479739348,44.9973411562694,4688,271118318235,707 TYLER ST NE,44.997341156,-93.2460479736,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2422409053934,44.9946212772502,4689,271118318236,717 FILLMORE ST NE,44.9946212769,-93.2422409058,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2422561641906,44.9963874818968,4690,271118318237,643 FILLMORE ST NE,44.9963874817,-93.2422561646,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2422637940388,44.9983329771852,4691,271118318238,757 FILLMORE ST NE,44.9983329773,-93.2422637939,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.242279052836,44.9984703063596,4692,271118318239,757 FILLMORE ST NE,44.9984703064,-93.2422790527,Beltrami,Northeast,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,2
-93.2786407466731,44.9413223266641,4693,271118318323,15 34TH ST W,44.9413223267,-93.2786407471,Lyndale,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2787399293043,44.9413337705371,4694,271118318324,17 34TH ST W,44.9413337708,-93.2787399292,Lyndale,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2789001462247,44.94131851174,4695,271118318325,19 34TH ST W,44.941318512,-93.2789001465,Lyndale,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2771835328937,44.9413490293343,4696,271118318326,17 34TH ST E,44.9413490295,-93.2771835327,Lyndale,Powderhorn,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2782363889981,44.9358940124987,4697,271118318327,3 37TH ST W,44.9358940125,-93.2782363892,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2783355716293,44.9358825686257,4698,271118318328,7 37TH ST W,44.9358825684,-93.2783355713,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.278617858927,44.9359283450171,4699,271118318329,15 37TH ST W,44.9359283447,-93.2786178589,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2801284789461,44.9358825686257,4700,271118318330,105 37TH ST W,44.9358825684,-93.280128479,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2900695803468,44.9358749387774,4701,271118318331,815 37TH ST W,44.935874939,-93.2900695801,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2901535032815,44.9357910158428,4702,271118318332,817 37TH ST W,44.9357910156,-93.2901535034,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.290283203507,44.9358634949044,4703,271118318333,821 37TH ST W,44.9358634949,-93.2902832031,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2903213500502,44.9358482361073,4704,271118318334,823 37TH ST W,44.9358482361,-93.2903213501,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2903900150871,44.9358253474618,4705,271118318335,825 37TH ST W,44.9358253479,-93.2903900146,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2905578609565,44.9358673098286,4706,271118318336,827 37TH ST W,44.9358673096,-93.2905578613,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2905502320075,44.9358634949044,4707,271118318337,829 37TH ST W,44.9358634949,-93.2905502319,East Harriet,Southwest,10,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2861328124793,44.9322929381686,4708,271118318338,505 37TH ST W,44.9322929382,-93.2861328125,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2828140254469,44.9322891232445,4709,271118318339,229 37TH ST W,44.9322891235,-93.2828140259,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2769622798853,44.932315826814,4710,271118318340,29 39TH ST E,44.9323158264,-93.2769622803,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2763748166444,44.9323234557629,4711,271118318341,103 39TH ST E,44.9323234558,-93.2763748169,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2763900754416,44.9323043820417,4712,271118318342,101 39TH ST E,44.9323043823,-93.2763900757,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2827072147661,44.9286308286499,4713,271118318343,225 41ST ST W,44.9286308289,-93.2827072144,King Field,Southwest,8,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.2343673705577,44.9846687319765,4714,271118318344,719 13TH AVE SE,44.9846687317,-93.2343673706,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.234397888152,44.9846191406609,4715,271118318345,717 13TH AVE SE,44.9846191406,-93.2343978882,Marcy Holmes,University,3,3,2018/01/17 00:00:00+00,478.1000(c),Snow emergency parking restrictions - odd number address,4
-93.2751693725684,44.9568481442265,4716,271118318485,2508 STEVENS AVE S,44.9568481445,-93.2751693726,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2756042478377,44.9572029114852,4717,271118318486,2506 STEVENS AVE S,44.9572029114,-93.275604248,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2754898073087,44.9610671993918,4718,271118318487,2116 STEVENS AVE S,44.9610671997,-93.2754898071,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2751846313656,44.9614753719909,4719,271118318488,2106 STEVENS AVE S,44.9614753723,-93.2751846313,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2752532955031,44.9614028929292,4720,271118318489,2104 STEVENS AVE S,44.9614028931,-93.2752532959,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2753982545258,44.9616508486078,4721,271118318490,2102 STEVENS AVE S,44.9616508484,-93.2753982544,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2753601070833,44.9619445797786,4722,271118318491,2100 STEVENS AVE S,44.9619445801,-93.2753601074,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2752685543003,44.9618721007169,4723,271118318492,2020 STEVENS AVE S,44.9618721008,-93.2752685547,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2756958006207,44.9621543880147,4724,271118318493,2012 STEVENS AVE S,44.9621543884,-93.2756958008,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2752456665542,44.9623107909104,4725,271118318494,2010 STEVENS AVE S,44.962310791,-93.2752456665,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2755584714463,44.9623031619614,4726,271118318495,2006 STEVENS AVE S,44.9623031616,-93.2755584717,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.281318664225,44.9619560245509,4727,271118318496,2020 PILLSBURY AVE,44.9619560242,-93.2813186646,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2812118526448,44.9614143368022,4728,271118318497,2118 PILLSBURY AVE,44.9614143372,-93.281211853,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2813568116675,44.9609336851415,4729,271118318498,2200 PILLSBURY AVE,44.9609336853,-93.2813568115,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
-93.2810897822676,44.9596672058769,4730,271118318499,2312 PILLSBURY AVE,44.9596672058,-93.2810897827,Whittier,Powderhorn,10,2,2018/01/16 00:00:00+00,478.1000(b),Snow emergency parking restrictions - even number address,3
