X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day,Tow_Zone
-93.280204999561,44.9413949999793,5759,Oliver,2020-7779,2,271121320000,2021/01/25 00:00:00+00,106 34TH ST W,44.941395,-93.280205,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2802580002065,44.9414079996795,5760,Oliver,2020-7780,2,271121320000,2021/01/25 00:00:00+00,108 34TH ST W,44.941408,-93.280258,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2806779997898,44.9413699997257,5761,Oliver,2020-7781,2,271121320000,2021/01/25 00:00:00+00,120 34TH ST W,44.94137,-93.280678,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2838549997084,44.9413840003714,5762,Oliver,2020-7782,2,271121320000,2021/01/25 00:00:00+00,316 34TH ST W,44.941384,-93.283855,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2837450000317,44.9413909997949,5763,Oliver,2020-7783,2,271121320000,2021/01/25 00:00:00+00,318 34TH ST W,44.941391,-93.283745,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2838139996164,44.941381000233,5764,Oliver,2020-7784,2,271121320000,2021/01/25 00:00:00+00,320 34TH ST W,44.941381,-93.283814,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.283889000377,44.9413739999102,5765,Oliver,2020-7785,2,271121320000,2021/01/25 00:00:00+00,322 34TH ST W,44.941374,-93.283889,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2846539996823,44.9413590001178,5766,Oliver,2020-7786,2,271121320000,2021/01/25 00:00:00+00,402 34TH ST W,44.941359,-93.284654,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2860049999308,44.9413420002332,5767,Oliver,2020-7787,2,271121320000,2021/01/25 00:00:00+00,502 34TH ST W,44.941342,-93.286005,478.1000(b),Snow emergency parking restrictions - even number address,8,Lyndale,Powderhorn,2,5
-93.2887549999433,44.941371999818,5768,Oliver,2020-7788,2,271121320000,2021/01/25 00:00:00+00,710 34TH ST W,44.941372,-93.288755,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2885450001516,44.9413909997949,5769,Oliver,2020-7789,2,271121320000,2021/01/25 00:00:00+00,706 34TH ST W,44.941391,-93.288545,478.1000(b),Snow emergency parking restrictions - even number address,10,South Uptown,Calhoun Isle,2,5
-93.2511050002955,44.9614149996026,5770,Oliver,2020-7790,2,271121320000,2021/01/26 00:00:00+00,2111 16TH AVE S,44.961415,-93.251105,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2511089995807,44.9597540003469,5771,Oliver,2020-7791,2,271121320000,2021/01/26 00:00:00+00,2305 16TH AVE S,44.959754,-93.251109,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2511479995805,44.958177999615,5772,Oliver,2020-7792,2,271121320000,2021/01/26 00:00:00+00,2427 16TH AVE S,44.958178,-93.251148,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2511820002491,44.9548400003658,5773,Oliver,2020-7793,2,271121320000,2021/01/26 00:00:00+00,2611 16TH AVE S,44.95484,-93.251182,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2511959999954,44.9541970003913,5774,Oliver,2020-7794,2,271121320000,2021/01/26 00:00:00+00,2639 16TH AVE S,44.954197,-93.251196,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2512069996033,44.9533900000485,5775,Oliver,2020-7795,2,271121320000,2021/01/26 00:00:00+00,2709 16TH AVE S,44.95339,-93.251207,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2511719997879,44.9522640002834,5776,Oliver,2020-7796,2,271121320000,2021/01/26 00:00:00+00,2743 16TH AVE S,44.952264,-93.251172,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2605060003516,44.9413790001408,5777,Oliver,2020-7797,2,271121320000,2021/01/26 00:00:00+00,915 34TH ST E,44.941379,-93.260506,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2667579999817,44.9359630003922,5778,Oliver,2020-7798,2,271121320000,2021/01/26 00:00:00+00,613 37TH ST E,44.935963,-93.266758,478.1000(c),Snow emergency parking restrictions - odd number address,8,Central,Powderhorn,3,5
-93.2718229997316,44.9323710002215,5779,Oliver,2020-7799,2,271121320000,2021/01/26 00:00:00+00,309 39TH ST E,44.932371,-93.271823,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.273861000185,44.93233500036,5780,Oliver,2020-7800,2,271121320000,2021/01/26 00:00:00+00,201 39TH ST E,44.932335,-93.273861,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2737030000933,44.93233500036,5781,Oliver,2020-7801,2,271121320000,2021/01/26 00:00:00+00,209 39TH ST E,44.932335,-93.273703,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2713070002179,44.93050399956,5782,Oliver,2020-7802,2,271121320000,2021/01/26 00:00:00+00,321 40TH ST E,44.930504,-93.271307,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2712120003335,44.9305200002978,5783,Oliver,2020-7803,2,271121320000,2021/01/26 00:00:00+00,327 40TH ST E,44.93052,-93.271212,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2711150003569,44.930521000344,5784,Oliver,2020-7804,2,271121320000,2021/01/26 00:00:00+00,329 40TH ST E,44.930521,-93.271115,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2691519997649,44.9305340000441,5785,Oliver,2020-7805,2,271121320000,2021/01/26 00:00:00+00,427 40TH ST E,44.930534,-93.269152,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2677760001623,44.9305319999519,5786,Oliver,2020-7806,2,271121320000,2021/01/26 00:00:00+00,527 40TH ST E,44.930532,-93.267776,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2671890000723,44.9305370001825,5787,Oliver,2020-7807,2,271121320000,2021/01/26 00:00:00+00,605 40TH ST E,44.930537,-93.267189,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2723800002368,44.9287129997052,5788,Oliver,2020-7808,2,271121320000,2021/01/26 00:00:00+00,305 41ST ST E,44.928713,-93.27238,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2723119997989,44.9251530001109,5789,Oliver,2020-7809,2,271121320000,2021/01/26 00:00:00+00,305 43RD ST E,44.925153,-93.272312,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2721739997303,44.9251170002494,5790,Oliver,2020-7810,2,271121320000,2021/01/26 00:00:00+00,307 43RD ST E,44.925117,-93.272174,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2721979999377,44.9251489999265,5791,Oliver,2020-7811,2,271121320000,2021/01/26 00:00:00+00,309 43RD ST E,44.925149,-93.272198,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2700400002458,44.9251109999727,5792,Oliver,2020-7812,2,271121320000,2021/01/26 00:00:00+00,401 43RD ST E,44.925111,-93.27004,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2696229999015,44.9251409995575,5793,Oliver,2020-7813,2,271121320000,2021/01/26 00:00:00+00,403 43RD ST E,44.925141,-93.269623,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2696670001319,44.9251160002033,5794,Oliver,2020-7814,2,271121320000,2021/01/26 00:00:00+00,407 43RD ST E,44.925116,-93.269667,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2692299997647,44.925154000157,5795,Oliver,2020-7815,2,271121320000,2021/01/26 00:00:00+00,417 43RD ST E,44.925154,-93.26923,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2632249998338,44.9251360002263,5796,Oliver,2020-7816,2,271121320000,2021/01/26 00:00:00+00,729 43RD ST E,44.925136,-93.263225,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2629180000656,44.92517400018,5797,Oliver,2020-7817,2,271121320000,2021/01/26 00:00:00+00,731 43RD ST E,44.925174,-93.262918,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.268381000183,44.9215149996176,5798,Oliver,2020-7818,2,271121320000,2021/01/26 00:00:00+00,519 45TH ST E,44.921515,-93.268381,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.2645139999211,44.9179380001386,5799,Oliver,2020-7819,2,271121320000,2021/01/26 00:00:00+00,725 47TH ST E,44.917938,-93.264514,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.2701360001763,44.9178970000466,5800,Oliver,2020-7820,2,271121320000,2021/01/26 00:00:00+00,403 47TH ST E,44.917897,-93.270136,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.273801000116,44.9178709997469,5801,Oliver,2020-7821,2,271121320000,2021/01/26 00:00:00+00,201 47TH ST E,44.917871,-93.273801,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.2640599996692,44.9160840000766,5802,Oliver,2020-7822,2,271121320000,2021/01/26 00:00:00+00,525 48TH ST E,44.916084,-93.26406,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.266671999613,44.9143120001987,5803,Oliver,2020-7823,2,271121320000,2021/01/26 00:00:00+00,625 49TH ST E,44.914312,-93.266672,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.2668719998429,44.914305999922,5804,Oliver,2020-7824,2,271121320000,2021/01/26 00:00:00+00,621 49TH ST E,44.914306,-93.266872,478.1000(c),Snow emergency parking restrictions - odd number address,8,Field,Nokomis,3,5
-93.2808889996276,44.9669430000195,5805,Oliver,2020-7825,2,271121320000,2021/01/26 00:00:00+00,1513 SPRUCE PLACE,44.966943,-93.280889,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.280881000158,44.9669399998812,5806,Oliver,2020-7826,2,271121320000,2021/01/26 00:00:00+00,1511 SPRUCE PLACE,44.96694,-93.280881,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2809030002732,44.9672580001566,5807,Oliver,2020-7827,2,271121320000,2021/01/26 00:00:00+00,1505 SPRUCE PLACE,44.967258,-93.280903,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808139997662,44.967404999741,5808,Oliver,2020-7828,2,271121320000,2021/01/26 00:00:00+00,1505 SPRUCE PLACE,44.967405,-93.280814,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.28085199972,44.9676959996707,5809,Oliver,2020-7829,2,271121320000,2021/01/26 00:00:00+00,1435 SPRUCE PLACE,44.967696,-93.280852,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808709996968,44.9679070004078,5810,Oliver,2020-7830,2,271121320000,2021/01/26 00:00:00+00,1435 SPRUCE PLACE,44.967907,-93.280871,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808980000426,44.9679559999695,5811,Oliver,2020-7831,2,271121320000,2021/01/26 00:00:00+00,1435 SPRUCE PLACE,44.967956,-93.280898,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2809469996043,44.9681059996922,5812,Oliver,2020-7832,2,271121320000,2021/01/26 00:00:00+00,1427 SPRUCE PLACE,44.968106,-93.280947,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808200000429,44.9682839998068,5813,Oliver,2020-7833,2,271121320000,2021/01/26 00:00:00+00,1425 SPRUCE PLACE,44.968284,-93.28082,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808240002274,44.9682890000374,5814,Oliver,2020-7834,2,271121320000,2021/01/26 00:00:00+00,1425 SPRUCE PLACE,44.968289,-93.280824,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808480004348,44.9684920004055,5815,Oliver,2020-7835,2,271121320000,2021/01/26 00:00:00+00,1405 SPRUCE PLACE,44.968492,-93.280848,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808509996739,44.9688909999198,5816,Oliver,2020-7836,2,271121320000,2021/01/26 00:00:00+00,1335 SPRUCE PLACE,44.968891,-93.280851,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2809149999273,44.9689269997813,5817,Oliver,2020-7837,2,271121320000,2021/01/26 00:00:00+00,1331 SPRUCE PLACE,44.968927,-93.280915,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2809220002501,44.9690279999423,5818,Oliver,2020-7838,2,271121320000,2021/01/26 00:00:00+00,1369 SPRUCE PLACE,44.969028,-93.280922,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808969999965,44.9692739995954,5819,Oliver,2020-7839,2,271121320000,2021/01/26 00:00:00+00,1361 SPRUCE PLACE,44.969274,-93.280897,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808879995815,44.9693019999874,5820,Oliver,2020-7840,2,271121320000,2021/01/26 00:00:00+00,1365 SPRUCE PLACE,44.969302,-93.280888,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808660003656,44.9693779998948,5821,Oliver,2020-7841,2,271121320000,2021/01/26 00:00:00+00,1365 SPRUCE PLACE,44.969378,-93.280866,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808440002504,44.9694569999406,5822,Oliver,2020-7842,2,271121320000,2021/01/26 00:00:00+00,1351 SPRUCE PLACE,44.969457,-93.280844,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2808030001583,44.9695600001939,5823,Oliver,2020-7843,2,271121320000,2021/01/26 00:00:00+00,1331 SPRUCE PLACE,44.96956,-93.280803,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2836389996401,44.9659770004383,5824,Oliver,2020-7844,2,271121320000,2021/01/26 00:00:00+00,313 CLIFTON AVE,44.965977,-93.283639,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.283981000123,44.9661169996998,5825,Oliver,2020-7845,2,271121320000,2021/01/26 00:00:00+00,319 CLIFTON AVE,44.966117,-93.283981,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.285175000326,44.9665269997213,5826,Oliver,2020-7846,2,271121320000,2021/01/26 00:00:00+00,325 CLIFTON AVE,44.966527,-93.285175,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2852599997491,44.9665750001362,5827,Oliver,2020-7847,2,271121320000,2021/01/26 00:00:00+00,327 CLIFTON AVE,44.966575,-93.28526,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2855359998865,44.9667029997437,5828,Oliver,2020-7848,2,271121320000,2021/01/26 00:00:00+00,329 CLIFTON AVE,44.966703,-93.285536,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2855889996326,44.9667809997434,5829,Oliver,2020-7849,2,271121320000,2021/01/26 00:00:00+00,331 CLIFTON AVE,44.966781,-93.285589,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2856970001164,44.9668270000661,5830,Oliver,2020-7850,2,271121320000,2021/01/26 00:00:00+00,331 CLIFTON AVE,44.966827,-93.285697,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.2857950001391,44.9669120003886,5831,Oliver,2020-7851,2,271121320000,2021/01/26 00:00:00+00,331 CLIFTON AVE,44.966912,-93.285795,478.1000(c),Snow emergency parking restrictions - odd number address,7,Loring Park,Central,3,3
-93.215232999903,44.986538999875,5832,Oliver,2020-7852,2,271121320000,2021/01/26 00:00:00+00,891 27TH AVE SE,44.986539,-93.215233,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.215232999903,44.9867939999432,5833,Oliver,2020-7853,2,271121320000,2021/01/26 00:00:00+00,901 27TH AVE SE,44.986794,-93.215233,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2152250004334,44.9870009995965,5834,Oliver,2020-7854,2,271121320000,2021/01/26 00:00:00+00,911 27TH AVE SE,44.987001,-93.215225,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2152139999261,44.9888240000276,5835,Oliver,2020-7855,2,271121320000,2021/01/26 00:00:00+00,1027 27TH AVE SE,44.988824,-93.215214,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2152459996032,44.9889319996121,5836,Oliver,2020-7856,2,271121320000,2021/01/26 00:00:00+00,1031 27TH AVE SE,44.988932,-93.215246,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2152319998569,44.9891220002801,5837,Oliver,2020-7857,2,271121320000,2021/01/26 00:00:00+00,1037 27TH AVE SE,44.989122,-93.215232,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2151850003874,44.9893869999102,5838,Oliver,2020-7858,2,271121320000,2021/01/26 00:00:00+00,1047 27TH AVE SE,44.989387,-93.215185,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2151400001109,44.9900380002535,5839,Oliver,2020-7859,2,271121320000,2021/01/26 00:00:00+00,1061 27TH AVE SE,44.990038,-93.21514,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2152059995572,44.9901089999304,5840,Oliver,2020-7860,2,271121320000,2021/01/26 00:00:00+00,1065 27TH AVE SE,44.990109,-93.215206,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2152570001105,44.9902160003682,5841,Oliver,2020-7861,2,271121320000,2021/01/26 00:00:00+00,1067 27TH AVE SE,44.990216,-93.215257,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2151939999031,44.9911619999264,5842,Oliver,2020-7862,2,271121320000,2021/01/26 00:00:00+00,1101 27TH AVE SE,44.991162,-93.215194,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.215172999834,44.9911979997879,5843,Oliver,2020-7863,2,271121320000,2021/01/26 00:00:00+00,1103 27TH AVE SE,44.991198,-93.215173,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2152040003643,44.9912749997415,5844,Oliver,2020-7864,2,271121320000,2021/01/26 00:00:00+00,1105 27TH AVE SE,44.991275,-93.215204,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2164900003132,44.9913169998797,5845,Oliver,2020-7865,2,271121320000,2021/01/26 00:00:00+00,1105 26TH AVE SE,44.991317,-93.21649,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2164779997598,44.9911720003876,5846,Oliver,2020-7866,2,271121320000,2021/01/26 00:00:00+00,1105 26TH AVE SE,44.991172,-93.216478,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2164759996676,44.9903130003448,5847,Oliver,2020-7867,2,271121320000,2021/01/26 00:00:00+00,1069 26TH AVE SE,44.990313,-93.216476,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.3134399997562,45.0211660004106,5848,Oliver,2020-7868,2,271121320000,2021/01/26 00:00:00+00,3621 THOMAS AVE N,45.021166,-93.31344,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,3,1
-93.3133890001022,45.0119319999619,5849,Oliver,2020-7869,2,271121320000,2021/01/26 00:00:00+00,3015 THOMAS AVE N,45.011932,-93.313389,478.1000(c),Snow emergency parking restrictions - odd number address,4,Jordan,Near North,3,1
-93.3133659999409,45.0080600003688,5850,Oliver,2020-7870,2,271121320000,2021/01/26 00:00:00+00,2707 THOMAS AVE N,45.00806,-93.313366,478.1000(c),Snow emergency parking restrictions - odd number address,4,Jordan,Near North,3,1
-93.3133570004252,45.0081900000685,5851,Oliver,2020-7871,2,271121320000,2021/01/26 00:00:00+00,2709 THOMAS AVE N,45.00819,-93.313357,478.1000(c),Snow emergency parking restrictions - odd number address,4,Jordan,Near North,3,1
-93.3146489997515,45.0119819995697,5852,Oliver,2020-7872,2,271121320000,2021/01/26 00:00:00+00,3015 UPTON AVE N,45.011982,-93.314649,478.1000(c),Snow emergency parking restrictions - odd number address,4,Jordan,Near North,3,1
-93.3146760000973,45.0126760000974,5853,Oliver,2020-7873,2,271121320000,2021/01/26 00:00:00+00,3111 UPTON AVE N,45.012676,-93.314676,478.1000(c),Snow emergency parking restrictions - odd number address,4,Jordan,Near North,3,1
-93.3146869997053,45.0153540003869,5854,Oliver,2020-7874,2,271121320000,2021/01/26 00:00:00+00,3307 UPTON AVE N,45.015354,-93.314687,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,3,1
-93.3146459996132,45.0154290002482,5855,Oliver,2020-7875,2,271121320000,2021/01/26 00:00:00+00,3311 UPTON AVE N,45.015429,-93.314646,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,3,1
-93.3146760000973,45.0165919999209,5856,Oliver,2020-7876,2,271121320000,2021/01/26 00:00:00+00,3355 UPTON AVE N,45.016592,-93.314676,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,3,1
-93.3149080000042,45.0310340004189,5857,Oliver,2020-7877,2,271121320000,2021/01/26 00:00:00+00,4153 UPTON AVE N,45.031034,-93.314908,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,3,1
-93.3160440002304,45.0255169996099,5858,Oliver,2020-7878,2,271121320000,2021/01/26 00:00:00+00,3845 VINCENT AVE N,45.025517,-93.316044,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,3,1
-93.3173359995567,45.0256620000014,5859,Oliver,2020-7879,2,271121320000,2021/01/26 00:00:00+00,3855 WASHBURN AVE N,45.025662,-93.317336,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,3,1
-93.2909470003038,45.00021300003,5860,Oliver,2020-7880,2,271121320000,2021/01/26 00:00:00+00,829 21ST AVE N,45.000213,-93.290947,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2906389995901,45.0001960001454,5861,Oliver,2020-7881,2,271121320000,2021/01/26 00:00:00+00,819 21ST AVE N,45.000196,-93.290639,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2904879998213,45.0002170002144,5862,Oliver,2020-7882,2,271121320000,2021/01/26 00:00:00+00,817 21ST AVE N,45.000217,-93.290488,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,3,1
-93.2921910001145,44.9856819999244,5863,Oliver,2020-7883,2,271121320000,2021/01/26 00:00:00+00,729 BRYANT AVE N,44.985682,-93.292191,478.1000(c),Snow emergency parking restrictions - odd number address,5,Sumner - Glenwood,Near North,3,1
-93.2921689999993,44.9856569996708,5864,Oliver,2020-7884,2,271121320000,2021/01/26 00:00:00+00,725 BRYANT AVE N,44.985657,-93.292169,478.1000(c),Snow emergency parking restrictions - odd number address,5,Sumner - Glenwood,Near North,3,1
-93.2982719999528,44.990377999745,5865,Oliver,2020-7885,2,271121320000,2021/01/26 00:00:00+00,1205 HUMBOLDT AVE N,44.990378,-93.298272,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2982600002987,44.9902940003679,5866,Oliver,2020-7886,2,271121320000,2021/01/26 00:00:00+00,1201 HUMBOLDT AVE N,44.990294,-93.29826,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2982430004141,44.9902189996072,5867,Oliver,2020-7887,2,271121320000,2021/01/26 00:00:00+00,1131 HUMBOLDT AVE N,44.990219,-93.298243,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2994359996716,44.9954630004172,5868,Oliver,2020-7888,2,271121320000,2021/01/26 00:00:00+00,1603 IRVING AVE N,44.995463,-93.299436,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2994840000865,44.9924400004057,5869,Oliver,2020-7889,2,271121320000,2021/01/26 00:00:00+00,1325 IRVING AVE N,44.99244,-93.299484,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2994850001326,44.9922030002683,5870,Oliver,2020-7890,2,271121320000,2021/01/26 00:00:00+00,1313 IRVING AVE N,44.992203,-93.299485,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007809996434,44.9880189997771,5871,Oliver,2020-7891,2,271121320000,2021/01/26 00:00:00+00,1019 JAMES AVE N,44.988019,-93.300781,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007469998741,44.9882990000988,5872,Oliver,2020-7892,2,271121320000,2021/01/26 00:00:00+00,1027 JAMES AVE N,44.988299,-93.300747,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007219996206,44.9890729998191,5873,Oliver,2020-7893,2,271121320000,2021/01/26 00:00:00+00,1101 JAMES AVE N,44.989073,-93.300722,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007689999893,44.9891990002337,5874,Oliver,2020-7894,2,271121320000,2021/01/26 00:00:00+00,1107 JAMES AVE N,44.989199,-93.300769,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007299999895,44.9895019998175,5875,Oliver,2020-7895,2,271121320000,2021/01/26 00:00:00+00,1119 JAMES AVE N,44.989502,-93.30073,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.300765999851,44.9898070003928,5876,Oliver,2020-7896,2,271121320000,2021/01/26 00:00:00+00,1121 JAMES AVE N,44.989807,-93.300766,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007570003352,44.9902639998837,5877,Oliver,2020-7897,2,271121320000,2021/01/26 00:00:00+00,1201 JAMES AVE N,44.990264,-93.300757,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.3007590004275,44.9906460004127,5878,Oliver,2020-7898,2,271121320000,2021/01/26 00:00:00+00,1217 JAMES AVE N,44.990646,-93.300759,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
