X,Y,OBJECTID,Citation_N,Service_Da,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day
-93.2994130004096,44.9990209999193,2412,271119317141,2019/01/29 00:00:00+00,1906 IRVING AVE N,478.1000(b),44.999021,-93.299413,5,Near North,Willard - Hay,1,2
-93.2993829999255,44.9991899996189,2413,271119317140,2019/01/29 00:00:00+00,1908 IRVING AVE N,478.1000(b),44.99919,-93.299383,5,Near North,Willard - Hay,1,2
-93.297149000326,44.9955119999789,2414,271119317139,2019/01/29 00:00:00+00,1610 GIRARD AVE N,478.1000(b),44.995512,-93.297149,5,Near North,Near - North,1,2
-93.2971539996573,44.9954560000944,2415,271119317138,2019/01/29 00:00:00+00,1602 GIRARD AVE N,478.1000(b),44.995456,-93.297154,5,Near North,Near - North,1,2
-93.2971670002568,44.9933490000564,2416,271119317137,2019/01/29 00:00:00+00,1406 GIRARD AVE N,478.1000(b),44.993349,-93.297167,5,Near North,Near - North,1,2
-93.297159999934,44.9932320000568,2417,271119317136,2019/01/29 00:00:00+00,1402 GIRARD AVE N,478.1000(b),44.993232,-93.29716,5,Near North,Near - North,1,2
-93.2981460004376,44.9898679996085,2418,271119317135,2019/01/29 00:00:00+00,1132 HUMBOLDT AVE N,478.1000(b),44.989868,-93.298146,5,Near North,Near - North,1,2
-93.2981980001376,44.9896759997476,2419,271119317134,2019/01/29 00:00:00+00,1120 HUMBOLDT AVE N,478.1000(b),44.989676,-93.298198,5,Near North,Near - North,1,2
-93.295691999686,44.9387290002432,2420,271119317018,2019/01/29 00:00:00+00,3524 FREMONT AVE S,478.1000(b),44.938729,-93.295692,10,Calhoun Isle,CARAG,5,2
-93.2957060003316,44.9386789997361,2421,271119317017,2019/01/29 00:00:00+00,3526 FREMONT AVE S,478.1000(b),44.938679,-93.295706,10,Calhoun Isle,CARAG,5,2
-93.2957280004468,44.9386589997131,2422,271119317016,2019/01/29 00:00:00+00,3528 FREMONT AVE S,478.1000(b),44.938659,-93.295728,10,Calhoun Isle,CARAG,5,2
-93.2958299997546,44.9384029995988,2423,271119317015,2019/01/29 00:00:00+00,3532 FREMONT AVE S,478.1000(b),44.938403,-93.29583,10,Calhoun Isle,CARAG,5,2
-93.2981479996304,44.9895270000711,2424,271119316082,2019/01/29 00:00:00+00,1118 HUMBOLDT AVE N,478.1000(b),44.989527,-93.298148,5,Near North,Near - North,1,2
-93.2981610002299,44.9892980003025,2425,271119316081,2019/01/29 00:00:00+00,1106 HUMBOLDT AVE N,478.1000(b),44.989298,-93.298161,5,Near North,Near - North,1,2
-93.2980870004147,44.9893689999794,2426,271119316080,2019/01/29 00:00:00+00,1110 HUMBOLDT AVE N,478.1000(b),44.989369,-93.298087,5,Near North,Near - North,1,2
-93.2910000000499,44.9906580000667,2427,271119316078,2019/01/29 00:00:00+00,1126 BRYANT AVE N,478.1000(b),44.990658,-93.291,5,Near North,Near - North,1,2
-93.2909559998195,44.9908400003658,2428,271119316077,2019/01/29 00:00:00+00,820 12TH AVE N,478.1000(b),44.99084,-93.290956,5,Near North,Near - North,1,2
-93.290301000191,44.9908770002734,2429,271119316076,2019/01/29 00:00:00+00,812 12TH AVE N,478.1000(b),44.990877,-93.290301,5,Near North,Near - North,1,2
-93.2902480004448,44.9908730000889,2430,271119316075,2019/01/29 00:00:00+00,806 12TH AVE N,478.1000(b),44.990873,-93.290248,5,Near North,Near - North,1,2
-93.2910260003496,44.9983840002215,2431,271119316074,2019/01/29 00:00:00+00,1828 BRYANT AVE N,478.1000(b),44.998384,-93.291026,5,Near North,Near - North,1,2
-93.2910109996579,44.9982280002221,2432,271119316073,2019/01/29 00:00:00+00,1826 BRYANT AVE N,478.1000(b),44.998228,-93.291011,5,Near North,Near - North,1,2
-93.2926260003896,44.9767930000969,2433,271119316072,2019/01/29 00:00:00+00,1712 LYN CUR AVE N,478.1000(b),44.976793,-93.292626,7,Calhoun Isle,Bryn - Mawr,3,2
-93.294557999552,44.9899319998619,2434,271119316071,2019/01/29 00:00:00+00,1208 FREMONT AVE N,478.1000(b),44.989932,-93.294558,5,Near North,Near - North,1,2
-93.2948620000812,44.9898980000927,2435,271119316070,2019/01/29 00:00:00+00,1214 FREMONT AVE N,478.1000(b),44.989898,-93.294862,5,Near North,Near - North,1,2
-93.2952049997109,44.98926499968,2436,271119316069,2019/01/29 00:00:00+00,1108 FREMONT AVE N,478.1000(b),44.989265,-93.295205,5,Near North,Near - North,1,2
-93.2951930000569,44.9891450004415,2437,271119316068,2019/01/29 00:00:00+00,1106 FREMONT AVE N,478.1000(b),44.989145,-93.295193,5,Near North,Near - North,1,2
-93.2956110004473,44.9885459997981,2438,271119316067,2019/01/29 00:00:00+00,1024 FREMONT AVE N,478.1000(b),44.988546,-93.295611,5,Near North,Near - North,1,2
-93.292155000253,44.9857860002238,2439,271119316066,2019/01/29 00:00:00+00,724 BRYANT AVE N,478.1000(b),44.985786,-93.292155,5,Near North,Sumner - Glenwood,1,2
-93.2920849997229,44.9857129995553,2440,271119316065,2019/01/29 00:00:00+00,722 BRYANT AVE N,478.1000(b),44.985713,-93.292085,5,Near North,Sumner - Glenwood,1,2
-93.2915409998172,44.9852360000414,2441,271119316064,2019/01/29 00:00:00+00,702 BRYANT AVE N,478.1000(b),44.985236,-93.291541,5,Near North,Sumner - Glenwood,1,2
-93.2915280001171,44.9852040003644,2442,271119316063,2019/01/29 00:00:00+00,700 BRYANT AVE N,478.1000(b),44.985204,-93.291528,5,Near North,Sumner - Glenwood,1,2
-93.291365999841,44.9848199997433,2443,271119316062,2019/01/29 00:00:00+00,630 BRYANT AVE N,478.1000(b),44.98482,-93.291366,5,Near North,Sumner - Glenwood,1,2
-93.2910460003726,44.9890020001422,2444,271119316061,2019/01/29 00:00:00+00,1042 ALDRICH AVE N,478.1000(b),44.989002,-93.291046,5,Near North,Sumner - Glenwood,1,2
-93.2910289995886,44.9888959997506,2445,271119316060,2019/01/29 00:00:00+00,1042 ALDRICH AVE N,478.1000(b),44.988896,-93.291029,5,Near North,Sumner - Glenwood,1,2
-93.2910260003496,44.9887910003044,2446,271119316059,2019/01/29 00:00:00+00,1040 ALDRICH AVE N,478.1000(b),44.988791,-93.291026,5,Near North,Sumner - Glenwood,1,2
-93.2909899995888,44.9884519999599,2447,271119316058,2019/01/29 00:00:00+00,1032 ALDRICH AVE N,478.1000(b),44.988452,-93.29099,5,Near North,Sumner - Glenwood,1,2
-93.2910080004189,44.9884600003288,2448,271119316057,2019/01/29 00:00:00+00,1030 ALDRICH AVE N,478.1000(b),44.98846,-93.291008,5,Near North,Sumner - Glenwood,1,2
-93.2909929997271,44.9882620001912,2449,271119316056,2019/01/29 00:00:00+00,1028 ALDRICH AVE N,478.1000(b),44.988262,-93.290993,5,Near North,Sumner - Glenwood,1,2
-93.2898239997778,44.9856439999706,2450,271119316055,2019/01/29 00:00:00+00,724 ALDRICH AVE N,478.1000(b),44.985644,-93.289824,5,Near North,Sumner - Glenwood,1,2
-93.2435960002552,45.0051300001494,2451,271119312294,2019/01/29 00:00:00+00,1704 TAYLOR ST NE,478.1000(b),45.00513,-93.243596,1,Northeast,Northeast Park,2,2
-93.2438320003465,45.0126669996823,2452,271119312293,2019/01/29 00:00:00+00,2410 TAYLOR ST NE,478.1000(b),45.012667,-93.243832,1,Northeast,Windom Park,2,2
-93.2438409998622,45.0129999997503,2453,271119312292,2019/01/29 00:00:00+00,2414 TAYLOR ST NE,478.1000(b),45.013,-93.243841,1,Northeast,Windom Park,2,2
-93.2455559998095,45.0198720000928,2454,271119312291,2019/01/29 00:00:00+00,2838 POLK ST NE,478.1000(b),45.019872,-93.245556,1,Northeast,Audubon Park,2,2
-93.2455909996249,45.0147890004121,2455,271119312290,2019/01/29 00:00:00+00,2556 POLK ST NE,478.1000(b),45.014789,-93.245591,1,Northeast,Audubon Park,2,2
-93.245589000432,45.0146739996055,2456,271119312289,2019/01/29 00:00:00+00,2556 POLK ST NE,478.1000(b),45.014674,-93.245589,1,Northeast,Audubon Park,2,2
-93.2455739997403,45.0137839999317,2457,271119312288,2019/01/29 00:00:00+00,2518 POLK ST NE,478.1000(b),45.013784,-93.245574,1,Northeast,Audubon Park,2,2
-93.2455749997864,45.013695000324,2458,271119312287,2019/01/29 00:00:00+00,2514 POLK ST NE,478.1000(b),45.013695,-93.245575,1,Northeast,Audubon Park,2,2
-93.2455500004322,45.0128150002121,2459,271119312286,2019/01/29 00:00:00+00,2414 POLK ST NE,478.1000(b),45.012815,-93.24555,1,Northeast,Windom Park,2,2
-93.2456230002012,45.0070460003727,2460,271119312285,2019/01/29 00:00:00+00,1836 POLK ST NE,478.1000(b),45.007046,-93.245623,1,Northeast,Windom Park,2,2
-93.245601000086,45.0068090002353,2461,271119312284,2019/01/29 00:00:00+00,1826 POLK ST NE,478.1000(b),45.006809,-93.245601,1,Northeast,Windom Park,2,2
-93.2456349998553,45.0064210003289,2462,271119312283,2019/01/29 00:00:00+00,1814 POLK ST NE,478.1000(b),45.006421,-93.245635,1,Northeast,Windom Park,2,2
-93.2456630002472,45.0062929998222,2463,271119312282,2019/01/29 00:00:00+00,1810 POLK ST NE,478.1000(b),45.006293,-93.245663,1,Northeast,Windom Park,2,2
-93.2455939997632,45.0060860001688,2464,271119312281,2019/01/29 00:00:00+00,1802 POLK ST NE,478.1000(b),45.006086,-93.245594,1,Northeast,Windom Park,2,2
-93.2294709999866,45.0261560002992,2465,271119312280,2019/01/29 00:00:00+00,3210 BENJAMIN ST NE,478.1000(b),45.026156,-93.229471,1,Northeast,Waite Park,2,2
-93.2294699999405,45.0263690002292,2466,271119312279,2019/01/29 00:00:00+00,3210 BENJAMIN ST NE,478.1000(b),45.026369,-93.22947,1,Northeast,Waite Park,2,2
-93.2295209995944,45.0287559996897,2467,271119312278,2019/01/29 00:00:00+00,3326 BENJAMIN ST NE,478.1000(b),45.028756,-93.229521,1,Northeast,Waite Park,2,2
-93.2307050002356,45.0244289997985,2468,271119312277,2019/01/29 00:00:00+00,3106 CLEVELAND ST NE,478.1000(b),45.024429,-93.230705,1,Northeast,Waite Park,2,2
-93.2307189999818,45.0210420000883,2469,271119312276,2019/01/29 00:00:00+00,2918 CLEVELAND ST NE,478.1000(b),45.021042,-93.230719,1,Northeast,Waite Park,2,2
-93.2306779998897,45.0163899995989,2470,271119312275,2019/01/29 00:00:00+00,2650 CLEVELAND ST NE,478.1000(b),45.01639,-93.230678,1,Northeast,Audubon Park,2,2
-93.2307189999818,45.0146480002051,2471,271119312274,2019/01/29 00:00:00+00,2550 CLEVELAND ST NE,478.1000(b),45.014648,-93.230719,1,Northeast,Audubon Park,2,2
-93.2307780000046,45.0139420000233,2472,271119312273,2019/01/29 00:00:00+00,2522 CLEVELAND ST NE,478.1000(b),45.013942,-93.230778,1,Northeast,Audubon Park,2,2
-93.2307939998432,45.0136619997016,2473,271119312272,2019/01/29 00:00:00+00,2510 CLEVELAND ST NE,478.1000(b),45.013662,-93.230794,1,Northeast,Audubon Park,2,2
-93.2307200000279,45.0135920000708,2474,271119312271,2019/01/29 00:00:00+00,2510 CLEVELAND ST NE,478.1000(b),45.013592,-93.23072,1,Northeast,Audubon Park,2,2
-93.2358859999389,45.0325290001133,2475,271119312270,2019/01/29 00:00:00+00,1630 36TH AVE NE,478.1000(b),45.032529,-93.235886,1,Northeast,Waite Park,2,2
-93.23850900039,45.013857999747,2476,271119312269,2019/01/29 00:00:00+00,2516 LINCOLN ST NE,478.1000(b),45.013858,-93.238509,1,Northeast,Audubon Park,2,2
-93.2384779998598,45.0140090004151,2477,271119312268,2019/01/29 00:00:00+00,2522 LINCOLN ST NE,478.1000(b),45.014009,-93.238478,1,Northeast,Audubon Park,2,2
-93.2384820000443,45.0144550002981,2478,271119312267,2019/01/29 00:00:00+00,2540 LINCOLN ST NE,478.1000(b),45.014455,-93.238482,1,Northeast,Audubon Park,2,2
-93.2384759997676,45.0147749997665,2479,271119312266,2019/01/29 00:00:00+00,2550 LINCOLN ST NE,478.1000(b),45.014775,-93.238476,1,Northeast,Audubon Park,2,2
-93.2384460001827,45.0151160002033,2480,271119312265,2019/01/29 00:00:00+00,2604 LINCOLN ST NE,478.1000(b),45.015116,-93.238446,1,Northeast,Audubon Park,2,2
-93.2384579998368,45.0154130004097,2481,271119312264,2019/01/29 00:00:00+00,2610 LINCOLN ST NE,478.1000(b),45.015413,-93.238458,1,Northeast,Audubon Park,2,2
-93.238419999883,45.0325809998133,2482,271119312262,2019/01/29 00:00:00+00,3534 LINCOLN ST NE,478.1000(b),45.032581,-93.23842,1,Northeast,Waite Park,2,2
-93.2384060001368,45.034541000267,2483,271119312261,2019/01/29 00:00:00+00,3640 LINCOLN ST NE,478.1000(b),45.034541,-93.238406,1,Northeast,Waite Park,2,2
-93.2331420002031,45.0349260000349,2484,271119312260,2019/01/29 00:00:00+00,1736 HOLLYWOOD AVE,478.1000(b),45.034926,-93.233142,1,Northeast,Waite Park,2,2
-93.2361709995919,45.0343959998755,2485,271119312259,2019/01/29 00:00:00+00,1612 HOLLYWOOD AVE,478.1000(b),45.034396,-93.236171,1,Northeast,Waite Park,2,2
-93.2465489997365,45.0294300001944,2486,271119312258,2019/01/29 00:00:00+00,930 34TH AVE NE,478.1000(b),45.02943,-93.246549,1,Northeast,Waite Park,2,2
-93.2374930003017,45.025901000231,2487,271119312257,2019/01/29 00:00:00+00,1520 32ND AVE NE,478.1000(b),45.025901,-93.237493,1,Northeast,Waite Park,2,2
-93.2368270001659,45.0258949999543,2488,271119312256,2019/01/29 00:00:00+00,1602 32ND AVE NE,478.1000(b),45.025895,-93.236827,1,Northeast,Waite Park,2,2
-93.2366849999128,45.025891999816,2489,271119312255,2019/01/29 00:00:00+00,1604 32ND AVE NE,478.1000(b),45.025892,-93.236685,1,Northeast,Waite Park,2,2
-93.2361559997995,45.0258580000467,2490,271119312254,2019/01/29 00:00:00+00,1626 32ND AVE NE,478.1000(b),45.025858,-93.236156,1,Northeast,Waite Park,2,2
-93.2864339999291,44.9969020002272,2491,271119312248,2019/01/29 00:00:00+00,502 LYN PARK CIR N,478.1000(b),44.996902,-93.286434,5,Near North,Near - North,1,2
-93.2864610002749,44.996920000158,2492,271119312247,2019/01/29 00:00:00+00,500 LYN PARK CIR N,478.1000(b),44.99692,-93.286461,5,Near North,Near - North,1,2
-93.2866520000897,45.0221309999457,2493,271119309440,2019/01/29 00:00:00+00,600 37TH AVE N,478.1000(b),45.022131,-93.286652,4,Camden,McKinley,1,2
-93.286878999766,45.0221390003147,2494,271119309439,2019/01/29 00:00:00+00,614 37TH AVE N,478.1000(b),45.022139,-93.286879,4,Camden,McKinley,1,2
-93.2890720001726,45.0203119996991,2495,271119309438,2019/01/29 00:00:00+00,718 36TH AVE N,478.1000(b),45.020312,-93.289072,4,Camden,McKinley,1,2
-93.2921409996074,45.0203450003216,2496,271119309437,2019/01/29 00:00:00+00,1000 36TH AVE N,478.1000(b),45.020345,-93.292141,4,Camden,McKinley,1,2
-93.2979749997464,45.020371999768,2497,271119309436,2019/01/29 00:00:00+00,1418 36TH AVE N,478.1000(b),45.020372,-93.297975,4,Camden,Folwell,1,2
-93.3074030001483,45.0204649995601,2498,271119309435,2019/01/29 00:00:00+00,2206 36TH AVE N,478.1000(b),45.020465,-93.307403,4,Camden,Folwell,1,2
-93.3077760002622,45.0204649995601,2499,271119309434,2019/01/29 00:00:00+00,22418 36TH AVE N,478.1000(b),45.020465,-93.307776,4,Camden,Folwell,1,2
-93.3155590003475,45.0204869996754,2500,271119309433,2019/01/29 00:00:00+00,2816 36TH AVE N,478.1000(b),45.020487,-93.315559,4,Camden,Cleveland,1,2
-93.3137860004235,45.0186799999821,2501,271119309432,2019/01/29 00:00:00+00,2716 35TH AVE N,478.1000(b),45.01868,-93.313786,4,Camden,Cleveland,1,2
-93.3060139999461,45.0186959998206,2502,271119309431,2019/01/29 00:00:00+00,2110 35TH AVE N,478.1000(b),45.018696,-93.306014,4,Camden,Folwell,1,2
-93.2983869998601,45.0186220000053,2503,271119309430,2019/01/29 00:00:00+00,1512 35TH AVE N,478.1000(b),45.018622,-93.298387,4,Camden,Folwell,1,2
-93.2875449999018,45.0185320003516,2504,271119309429,2019/01/29 00:00:00+00,624 35TH AVE N,478.1000(b),45.018532,-93.287545,4,Camden,McKinley,1,2
-93.3035450003015,45.0168100000815,2505,271119309424,2019/01/29 00:00:00+00,1900 34TH AVE N,478.1000(b),45.01681,-93.303545,4,Camden,Folwell,1,2
-93.3055959995557,45.0168290000584,2506,271119309423,2019/01/29 00:00:00+00,2018 34TH AVE N,478.1000(b),45.016829,-93.305596,4,Camden,Folwell,1,2
-93.3125290000133,45.0168670000121,2507,271119309422,2019/01/29 00:00:00+00,2604 34TH AVE N,478.1000(b),45.016867,-93.312529,4,Camden,Cleveland,1,2
-93.3177750000162,45.0150859997192,2508,271119309421,2019/01/29 00:00:00+00,3016 33RD AVE N,478.1000(b),45.015086,-93.317775,4,Camden,Cleveland,1,2
-93.3174989998789,45.0150970002264,2509,271119309420,2019/01/29 00:00:00+00,3014 33RD AVE N,478.1000(b),45.015097,-93.317499,4,Camden,Cleveland,1,2
-93.317317999626,45.015082000434,2510,271119309419,2019/01/29 00:00:00+00,3012 33RD AVE N,478.1000(b),45.015082,-93.317318,4,Camden,Cleveland,1,2
-93.3164720001826,45.0150740000651,2511,271119309418,2019/01/29 00:00:00+00,2916 33RD AVE N,478.1000(b),45.015074,-93.316472,4,Camden,Cleveland,1,2
-93.295944999662,45.0149709998119,2512,271119309416,2019/01/29 00:00:00+00,1308 33RD AVE N,478.1000(b),45.014971,-93.295945,4,Camden,Folwell,1,2
-93.2957919998009,45.0149960000654,2513,271119309415,2019/01/29 00:00:00+00,1306 33RD AVE N,478.1000(b),45.014996,-93.295792,4,Camden,Folwell,1,2
-93.2906469999591,45.0149879996965,2514,271119309414,2019/01/29 00:00:00+00,704 33RD AVE N,478.1000(b),45.014988,-93.290647,4,Camden,McKinley,1,2
-93.2870420000882,45.0149400001809,2515,271119309412,2019/01/29 00:00:00+00,600 33RD AVE N,478.1000(b),45.01494,-93.287042,4,Camden,McKinley,1,2
-93.2867249998588,45.0149329998581,2516,271119309411,2019/01/29 00:00:00+00,600 33RD AVE N,478.1000(b),45.014933,-93.286725,4,Camden,McKinley,1,2
-93.2860449999768,45.0149269995814,2517,271119309410,2019/01/29 00:00:00+00,424 33RD AVE N,478.1000(b),45.014927,-93.286045,4,Camden,McKinley,1,2
-93.2852700002103,45.0149159999735,2518,271119309409,2019/01/29 00:00:00+00,408 33RD AVE N,478.1000(b),45.014916,-93.28527,4,Camden,McKinley,1,2
-93.28513500028,45.0149370000426,2519,271119309408,2019/01/29 00:00:00+00,406 33RD AVE N,478.1000(b),45.014937,-93.285135,4,Camden,McKinley,1,2
-93.2903919998909,45.0122480001451,2520,271119309407,2019/01/29 00:00:00+00,814 31ST AVE N,478.1000(b),45.012248,-93.290392,5,Near North,Hawthorne,1,2
-93.28817400013,45.0122350004449,2521,271119309406,2019/01/29 00:00:00+00,702 31ST AVE N,478.1000(b),45.012235,-93.288174,5,Near North,Hawthorne,1,2
-93.2855050002555,45.012004999731,2522,271119309405,2019/01/29 00:00:00+00,412 31ST AVE N,478.1000(b),45.012005,-93.285505,5,Near North,Hawthorne,1,2
-93.2855600000939,45.0120150001922,2523,271119309404,2019/01/29 00:00:00+00,410 31ST AVE N,478.1000(b),45.012015,-93.28556,5,Near North,Hawthorne,1,2
-93.2853749996565,45.0119750001462,2524,271119309403,2019/01/29 00:00:00+00,408 31ST AVE N,478.1000(b),45.011975,-93.285375,5,Near North,Hawthorne,1,2
-93.2852320002565,45.0119990003536,2525,271119309402,2019/01/29 00:00:00+00,406 31ST AVE N,478.1000(b),45.011999,-93.285232,5,Near North,Hawthorne,1,2
-93.2839240001924,45.0120110000077,2526,271119309401,2019/01/29 00:00:00+00,316 31ST AVE N,478.1000(b),45.012011,-93.283924,5,Near North,Hawthorne,1,2
-93.2980820001841,45.0333649999948,2527,271119309400,2019/01/29 00:00:00+00,1420 43RD AVE N,478.1000(b),45.033365,-93.298082,4,Camden,Webber - Camden,1,2
-93.3163410004368,45.0354590003327,2528,271119309399,2019/01/29 00:00:00+00,2710 44TH AVE N,478.1000(b),45.035459,-93.316341,4,Camden,Victory,1,2
-93.3089539997273,45.0294959996407,2529,271119309398,2019/01/29 00:00:00+00,2310 41ST AVE N,478.1000(b),45.029496,-93.308954,4,Camden,Victory,1,2
-93.3093560002791,45.0295120003786,2530,271119309397,2019/01/29 00:00:00+00,2314 41ST AVE N,478.1000(b),45.029512,-93.309356,4,Camden,Victory,1,2
-93.3128860002886,45.0295369997328,2531,271119309396,2019/01/29 00:00:00+00,2614 41ST AVE N,478.1000(b),45.029537,-93.312886,4,Camden,Victory,1,2
-93.3132390003796,45.029527000171,2532,271119309395,2019/01/29 00:00:00+00,2616 41ST AVE N,478.1000(b),45.029527,-93.313239,4,Camden,Victory,1,2
-93.3140310000306,45.0259020002771,2533,271119309394,2019/01/29 00:00:00+00,2704 39TH AVE N,478.1000(b),45.025902,-93.314031,4,Camden,Victory,1,2
-93.3140299999845,45.0259040003694,2534,271119309393,2019/01/29 00:00:00+00,2706 39TH AVE N,478.1000(b),45.025904,-93.31403,4,Camden,Victory,1,2
-93.309731999632,45.0457760003622,2535,271119309391,2019/01/29 00:00:00+00,2302 50TH AVE N,478.1000(b),45.045776,-93.309732,4,Camden,Shingle Creek,1,2
-93.3097509996089,45.0457679999932,2536,271119309390,2019/01/29 00:00:00+00,2304 50TH AVE N,478.1000(b),45.045768,-93.309751,4,Camden,Shingle Creek,1,2
-93.3098479995855,45.0457500000625,2537,271119309389,2019/01/29 00:00:00+00,2306 50TH AVE N,478.1000(b),45.04575,-93.309848,4,Camden,Shingle Creek,1,2
-93.3122299997147,45.0458209997394,2538,271119309388,2019/01/29 00:00:00+00,2508 50TH AVE N,478.1000(b),45.045821,-93.31223,4,Camden,Shingle Creek,1,2
-93.3001199997382,45.0493679996335,2539,271119309387,2019/01/29 00:00:00+00,1520 52ND AVE N,478.1000(b),45.049368,-93.30012,4,Camden,Shingle Creek,1,2
-93.2996070003628,45.049371999818,2540,271119309386,2019/01/29 00:00:00+00,1502 52ND AVE N,478.1000(b),45.049372,-93.299607,4,Camden,Shingle Creek,1,2
-93.2993490001562,45.0493709997719,2541,271119309385,2019/01/29 00:00:00+00,1500 52ND AVE N,478.1000(b),45.049371,-93.299349,4,Camden,Shingle Creek,1,2
-93.2917499995628,45.0493559999795,2542,271119309384,2019/01/29 00:00:00+00,904 52ND AVE N,478.1000(b),45.049356,-93.29175,4,Camden,Lind - Bohanon,1,2
-93.2916510003933,45.0493760000024,2543,271119309383,2019/01/29 00:00:00+00,902 52ND AVE N,478.1000(b),45.049376,-93.291651,4,Camden,Lind - Bohanon,1,2
-93.2909610000501,45.0494020003021,2544,271119309382,2019/01/29 00:00:00+00,816 52ND AVE N,478.1000(b),45.049402,-93.290961,4,Camden,Lind - Bohanon,1,2
-93.2910909997498,45.0493800001869,2545,271119309381,2019/01/29 00:00:00+00,820 52ND AVE N,478.1000(b),45.04938,-93.291091,4,Camden,Lind - Bohanon,1,2
-93.2878450002465,45.049351999795,2546,271119309380,2019/01/29 00:00:00+00,604 52ND AVE N,478.1000(b),45.049352,-93.287845,4,Camden,Lind - Bohanon,1,2
-93.2877539996474,45.0493430002793,2547,271119309379,2019/01/29 00:00:00+00,602 52ND AVE N,478.1000(b),45.049343,-93.287754,4,Camden,Lind - Bohanon,1,2
-93.2871080004338,45.0493469995644,2548,271119309378,2019/01/29 00:00:00+00,516 52ND AVE N,478.1000(b),45.049347,-93.287108,4,Camden,Lind - Bohanon,1,2
-93.286827000066,45.0493549999334,2549,271119309377,2019/01/29 00:00:00+00,416 52ND AVE N,478.1000(b),45.049355,-93.286827,4,Camden,Lind - Bohanon,1,2
-93.2868439999506,45.0493739999102,2550,271119309376,2019/01/29 00:00:00+00,414 52ND AVE N,478.1000(b),45.049374,-93.286844,4,Camden,Lind - Bohanon,1,2
-93.2866310000206,45.049351999795,2551,271119309375,2019/01/29 00:00:00+00,412 52ND AVE N,478.1000(b),45.049352,-93.286631,4,Camden,Lind - Bohanon,1,2
-93.2887709997818,45.0475500003323,2552,271119309374,2019/01/29 00:00:00+00,620 51ST AVE N,478.1000(b),45.04755,-93.288771,4,Camden,Lind - Bohanon,1,2
-93.2872259995802,45.0420999999151,2553,271119309373,2019/01/29 00:00:00+00,516 48TH AVE N,478.1000(b),45.0421,-93.287226,4,Camden,Lind - Bohanon,1,2
-93.2987830001353,45.0421329996383,2554,271119309372,2019/01/29 00:00:00+00,1416 48TH AVE N,478.1000(b),45.042133,-93.298783,4,Camden,Lind - Bohanon,1,2
-93.2987820000892,45.0420920004455,2555,271119309371,2019/01/29 00:00:00+00,1414 48TH AVE N,478.1000(b),45.042092,-93.298782,4,Camden,Lind - Bohanon,1,2
-93.2990000002497,45.0420900003533,2556,271119309370,2019/01/29 00:00:00+00,1418 48TH AVE N,478.1000(b),45.04209,-93.299,4,Camden,Lind - Bohanon,1,2
-93.2941400000609,45.0402910001296,2557,271119309369,2019/01/29 00:00:00+00,1106 47TH AVE N,478.1000(b),45.040291,-93.29414,4,Camden,Lind - Bohanon,1,2
-93.291588000186,45.0403179995761,2558,271119309368,2019/01/29 00:00:00+00,800 47TH AVE N,478.1000(b),45.040318,-93.291588,4,Camden,Lind - Bohanon,1,2
-93.2911519998648,45.0403239998528,2559,271119309367,2019/01/29 00:00:00+00,720 47TH AVE N,478.1000(b),45.040324,-93.291152,4,Camden,Lind - Bohanon,1,2
-93.2909880003959,45.0403229998067,2560,271119309366,2019/01/29 00:00:00+00,718 47TH AVE N,478.1000(b),45.040323,-93.290988,4,Camden,Lind - Bohanon,1,2
-93.2895669996173,45.0403470000141,2561,271119309365,2019/01/29 00:00:00+00,628 47TH AVE N,478.1000(b),45.040347,-93.289567,4,Camden,Lind - Bohanon,1,2
-93.2893610000101,45.0403480000602,2562,271119309364,2019/01/29 00:00:00+00,624 47TH AVE N,478.1000(b),45.040348,-93.289361,4,Camden,Lind - Bohanon,1,2
-93.2892140004257,45.0403540003369,2563,271119309363,2019/01/29 00:00:00+00,624 47TH AVE N,478.1000(b),45.040354,-93.289214,4,Camden,Lind - Bohanon,1,2
-93.2891720002875,45.0403599997143,2564,271119309362,2019/01/29 00:00:00+00,624 47TH AVE N,478.1000(b),45.04036,-93.289172,4,Camden,Lind - Bohanon,1,2
-93.2890649998498,45.0403229998067,2565,271119309361,2019/01/29 00:00:00+00,622 47TH AVE N,478.1000(b),45.040323,-93.289065,4,Camden,Lind - Bohanon,1,2
-93.2879990001537,45.0403530002908,2566,271119309360,2019/01/29 00:00:00+00,606 47TH AVE N,478.1000(b),45.040353,-93.287999,4,Camden,Lind - Bohanon,1,2
-93.2877700003852,45.0403419997835,2567,271119309359,2019/01/29 00:00:00+00,606 47TH AVE N,478.1000(b),45.040342,-93.28777,4,Camden,Lind - Bohanon,1,2
-93.208779999997,44.9480359995618,2568,271119308088,2019/01/29 00:00:00+00,3008 45TH AVE S,478.1000(b),44.948036,-93.20878,2,Longfellow,Cooper,6,2
-93.2087640001585,44.9477629995628,2569,271119308087,2019/01/29 00:00:00+00,3008 45TH AVE S,478.1000(b),44.947763,-93.208764,2,Longfellow,Cooper,6,2
-93.208750999559,44.9470619996117,2570,271119308086,2019/01/29 00:00:00+00,3034 45TH AVE S,478.1000(b),44.947062,-93.208751,2,Longfellow,Cooper,6,2
-93.2087559997895,44.9445859996442,2571,271119308085,2019/01/29 00:00:00+00,3216 45TH AVE S,478.1000(b),44.944586,-93.208756,2,Longfellow,Cooper,6,2
