X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Key_,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Neighborho,Community,Day,Tow_Zone
-10380910.9840269,5611244.04406096,382,Victory 1,2022-2023,4,382,2023/02/24 00:00:00+00,Snow Emergency,"3733 15TH AVE S,Minneapolis,MN",44.93468,-93.25331,9,Powderhorn Park,Powderhorn,3,6
-10385526.9579605,5612515.50283551,383,Victory 1,2022-2023,4,383,2023/02/24 00:00:00+00,Snow Emergency,"1213 33rd st w,Minneapolis,MN",44.942765,-93.294776,10,South Uptown,Calhoun Isle,3,5
-10380922.1158887,5612885.88715098,384,Victory 1,2022-2023,4,384,2023/02/24 00:00:00+00,Snow Emergency,"3149 15th Ave s,Minneapolis,MN",44.94512,-93.25341,9,Powderhorn Park,Powderhorn,3,6
-10380944.9364356,5613066.13060295,385,Victory 1,2022-2023,4,385,2023/02/24 00:00:00+00,Snow Emergency,"3105 15th ave s,Minneapolis,MN",44.946266,-93.253615,9,Powderhorn Park,Powderhorn,3,6
-10383318.8245265,5616173.61593707,386,Victory 1,2022-2023,4,386,2023/02/24 00:00:00+00,Snow Emergency,"1707 STEVENS AVE S,Minneapolis,MN",44.96602,-93.27494,6,Steven's Square - Loring Heights,Central,3,3
-10380919.8895964,5612566.61649745,387,Victory 1,2022-2023,4,387,2023/02/24 00:00:00+00,Snow Emergency,"3255 15th Ave s,Minneapolis,MN",44.94309,-93.25339,9,Powderhorn Park,Powderhorn,3,6
-10380426.187613,5619139.57700739,388,Victory 1,2022-2023,4,388,2023/02/24 00:00:00+00,Snow Emergency,"323 5TH AVE SE,Minneapolis,MN",44.984868,-93.248955,3,Marcy Holmes,University,3,4
-10381546.5069743,5620351.54577341,389,Victory 1,2022-2023,4,389,2023/02/24 00:00:00+00,Snow Emergency,"319 4TH AVE NE,Minneapolis,MN",44.992568,-93.259019,3,St. Anthony West,Northeast,3,2
-10380926.6799981,5611308.67420194,390,Victory 1,2022-2023,4,390,2023/02/24 00:00:00+00,Snow Emergency,"3745 15TH AVE S,Minneapolis,MN",44.935091,-93.253451,9,Powderhorn Park,Powderhorn,3,6
-10384011.2318542,5612503.70742704,391,Victory 1,2022-2023,4,391,2023/02/24 00:00:00+00,Snow Emergency,"129 W 33RD ST,Minneapolis,MN",44.94269,-93.28116,8,Lyndale,Powderhorn,3,5
-10380428.8593039,5619134.85529325,392,Victory 1,2022-2023,4,392,2023/02/24 00:00:00+00,Snow Emergency,"319 5TH AVE SE,Minneapolis,MN",44.984838,-93.248979,3,Marcy Holmes,University,3,4
-10386358.0692628,5622297.17482295,393,Victory 1,2022-2023,4,393,2023/02/24 00:00:00+00,Snow Emergency,"1713 25TH AVE N,Minneapolis,MN",45.004927,-93.302242,5,Jordan,Near North,3,1
-10383319.8264481,5616023.36107227,394,Victory 1,2022-2023,4,394,2023/02/24 00:00:00+00,Snow Emergency,"145 E 18TH ST ,Minneapolis,MN",44.965065,-93.274949,6,Steven's Square - Loring Heights,Central,3,3
-10386520.4844813,5622303.15765443,395,Victory 1,2022-2023,4,395,2023/02/24 00:00:00+00,Snow Emergency,"1809 25TH AVE N,Minneapolis,MN",45.004965,-93.303701,5,Jordan,Near North,3,1
-10383340.5318272,5615994.88383155,396,Victory 1,2022-2023,4,396,2023/02/24 00:00:00+00,Snow Emergency,"1817 STEVENS AVE S,Minneapolis,MN",44.964884,-93.275135,6,Steven's Square - Loring Heights,Central,3,3
-10380424.8518176,5619141.93779461,397,Victory 1,2022-2023,4,397,2023/02/24 00:00:00+00,Snow Emergency,"325 5TH AVE SE,Minneapolis,MN",44.984883,-93.248943,3,Marcy Holmes,University,3,4
-10380756.2499071,5619319.31579986,398,Victory 1,2022-2023,4,398,2023/02/24 00:00:00+00,Snow Emergency,"327 3RD AVE SE,Minneapolis,MN",44.98601,-93.25192,3,Marcy Holmes,University,3,4
-10379463.8305854,5613318.41464844,399,Victory 1,2022-2023,4,399,2023/02/24 00:00:00+00,Snow Emergency,"3027 22ND AVE S,Minneapolis,MN",44.94787,-93.24031,9,Corcoran,Powderhorn,3,6
-10383612.7080196,5612553.24821789,400,Victory 1,2022-2023,4,400,2023/02/24 00:00:00+00,Snow Emergency,"27 E 33RD ST,Minneapolis,MN",44.943005,-93.27758,8,Lyndale,Powderhorn,3,5
-10383189.9166183,5615825.12292853,401,Victory 1,2022-2023,4,401,2023/02/24 00:00:00+00,Snow Emergency,"211 E 19TH ST ,Minneapolis,MN",44.963805,-93.273782,6,Steven's Square - Loring Heights,Central,3,3
-10386843.9789229,5622303.15765443,402,Victory 1,2022-2023,4,402,2023/02/24 00:00:00+00,Snow Emergency,"2025 25TH AVE N,Minneapolis,MN",45.004965,-93.306607,5,Jordan,Near North,3,1
-10381974.753082,5620797.18201418,403,Victory 1,2022-2023,4,403,2023/02/24 00:00:00+00,Snow Emergency,"217 7TH AVE NE,Minneapolis,MN",44.995399,-93.262866,3,St. Anthony West,Northeast,3,2
-10383400.0877981,5616191.70960949,404,Victory 1,2022-2023,4,404,2023/02/24 00:00:00+00,Snow Emergency,"121 17TH ST E,Minneapolis,MN",44.966135,-93.27567,6,Steven's Square - Loring Heights,Central,3,3
-10383461.7588369,5616023.36107227,405,Victory 1,2022-2023,4,405,2023/02/24 00:00:00+00,Snow Emergency,"107 E 18TH ST ,Minneapolis,MN",44.965065,-93.276224,6,Steven's Square - Loring Heights,Central,3,3
-10383459.6437691,5616191.70960949,406,Victory 1,2022-2023,4,406,2023/02/24 00:00:00+00,Snow Emergency,"111 17TH ST E,Minneapolis,MN",44.966135,-93.276205,6,Steven's Square - Loring Heights,Central,3,3
-10383480.5717974,5612554.8210222,407,Victory 1,2022-2023,4,407,2023/02/24 00:00:00+00,Snow Emergency,"105 E 33RD ST,Minneapolis,MN",44.943015,-93.276393,8,Lyndale,Powderhorn,3,5
-10379263.3442475,5612804.8887931,408,Victory 1,2022-2023,4,408,2023/02/24 00:00:00+00,Snow Emergency,"2325 E 32ND ST,Minneapolis,MN",44.944605,-93.238509,9,Corcoran,Powderhorn,3,6
-10380923.2291349,5613183.14926361,409,Victory 1,2022-2023,4,409,2023/02/24 00:00:00+00,Snow Emergency,"3045 15TH AVE S,Minneapolis,MN",44.94701,-93.25342,9,Powderhorn Park,Powderhorn,3,6
-10379882.3918513,5620010.60405913,410,Victory 1,2022-2023,4,410,2023/02/24 00:00:00+00,Snow Emergency,"519 9th st se,Minneapolis,MN",44.990402,-93.24407,3,Marcy Holmes,University,3,4
-10381228.8011129,5613276.10471009,411,Victory 1,2022-2023,4,411,2023/02/24 00:00:00+00,Snow Emergency,"3045 13th ave s,Minneapolis,MN",44.947601,-93.256165,9,Powderhorn Park,Powderhorn,3,6
-10385460.6115879,5612242.63916453,412,Victory 1,2022-2023,4,412,2023/02/24 00:00:00+00,Snow Emergency,"3405 Emerson ave South,Minneapolis,MN",44.94103,-93.29418,10,South Uptown,Calhoun Isle,3,5
-10379477.5229136,5613264.78004487,413,Victory 1,2022-2023,4,413,2023/02/24 00:00:00+00,Snow Emergency,"3039 22nd Avenue South,Minneapolis,MN",44.947529,-93.240433,9,Corcoran,Powderhorn,3,6
-10385479.535873,5611854.19607542,414,Victory 1,2022-2023,4,414,2023/02/24 00:00:00+00,Snow Emergency,"3529 Emerson Ave S,Minneapolis,MN",44.93856,-93.29435,10,South Uptown,Calhoun Isle,3,5
-10380944.9364356,5613058.10927394,415,Victory 1,2022-2023,4,415,2023/02/24 00:00:00+00,Snow Emergency,"3107 15th Ave s,Minneapolis,MN",44.946215,-93.253615,9,Powderhorn Park,Powderhorn,3,6
-10379890.1842746,5620016.42796369,416,Victory 1,2022-2023,4,416,2023/02/24 00:00:00+00,Snow Emergency,"503 9th st se,Minneapolis,MN",44.990439,-93.24414,3,Marcy Holmes,University,3,4
-10385479.2018992,5612175.95777824,417,Victory 1,2022-2023,4,417,2023/02/24 00:00:00+00,Snow Emergency,"3435 emerson ave south,Minneapolis,MN",44.940606,-93.294347,10,South Uptown,Calhoun Isle,3,5
-10386926.8006391,5622303.15765443,418,Victory 1,2022-2023,4,418,2023/02/24 00:00:00+00,Snow Emergency,"2119 25th av n,Minneapolis,MN",45.004965,-93.307351,5,Jordan,Near North,3,1
-10385455.0455569,5612777.36526801,419,Victory 1,2022-2023,4,419,2023/02/24 00:00:00+00,Snow Emergency,"3205 Emerson Ave S,Minneapolis,MN",44.94443,-93.29413,10,South Uptown,Calhoun Isle,3,5
-10383340.5318272,5615997.87315797,420,Victory 1,2022-2023,4,420,2023/02/24 00:00:00+00,Snow Emergency,"1815 Stevens ave s ,Minneapolis,MN",44.964903,-93.275135,6,Steven's Square - Loring Heights,Central,3,3
-10381600.3855897,5621214.50384221,421,Victory 1,2022-2023,4,421,2023/02/24 00:00:00+00,Snow Emergency,"823 5TH ST NE,Minneapolis,MN",44.99805,-93.259503,3,St. Anthony West,Northeast,3,2
-10385255.3383912,5612265.44293774,422,Victory 1,2022-2023,4,422,2023/02/24 00:00:00+00,Snow Emergency,"1029 34th st w ,Minneapolis,MN",44.941175,-93.292336,10,South Uptown,Calhoun Isle,3,5
-10386795.3322646,5622303.15765443,423,Victory 1,2022-2023,4,423,2023/02/24 00:00:00+00,Snow Emergency,"2019 25TH AVE N,Minneapolis,MN",45.004965,-93.30617,5,Jordan,Near North,3,1
-10379631.9230595,5612730.18235816,424,Victory 1,2022-2023,4,424,2023/02/24 00:00:00+00,Snow Emergency,"3215 21st ave s,Minneapolis,MN",44.94413,-93.24182,9,Corcoran,Powderhorn,3,6
-10385156.9320285,5619095.50843208,425,Victory 1,2022-2023,4,425,2023/02/24 00:00:00+00,Snow Emergency,"631 Bryant av n,Minneapolis,MN",44.984588,-93.291452,5,Sumner - Glenwood,Near North,3,1
-10385508.9242724,5624134.40776679,426,Victory 1,2022-2023,4,426,2023/02/24 00:00:00+00,Snow Emergency,"1223 34th Ave w,Minneapolis,MN",45.016595,-93.294614,4,Folwell,Camden,3,1
-10383338.8620579,5616190.92303191,427,Victory 1,2022-2023,4,427,2023/02/24 00:00:00+00,Snow Emergency,"137 17TH ST E,Minneapolis,MN",44.96613,-93.27512,6,Steven's Square - Loring Heights,Central,3,3
-10383256.4856402,5616184.62956476,428,Victory 1,2022-2023,4,428,2023/02/24 00:00:00+00,Snow Emergency,"141 17th st e ,Minneapolis,MN",44.96609,-93.27438,6,Steven's Square - Loring Heights,Central,3,3
-10383396.1916365,5616191.70960949,429,Victory 1,2022-2023,4,429,2023/02/24 00:00:00+00,Snow Emergency,"123 17TH ST E,Minneapolis,MN",44.966135,-93.275635,6,Steven's Square - Loring Heights,Central,3,3
-10383972.2699375,5614959.06182002,430,Victory 1,2022-2023,4,430,2023/02/24 00:00:00+00,Snow Emergency,"2421 Pillsbury Ave so ,Minneapolis,MN",44.9583,-93.28081,10,Whittier,Powderhorn,3,3
-10380762.9290842,5619311.44630963,431,Victory 1,2022-2023,4,431,2023/02/24 00:00:00+00,Snow Emergency,"321 3RD AVE SE,Minneapolis,MN",44.98596,-93.25198,3,Marcy Holmes,University,3,4
-10380761.815838,5619305.15066576,432,Victory 1,2022-2023,4,432,2023/02/24 00:00:00+00,Snow Emergency,"319 3RD AVE SE,Minneapolis,MN",44.98592,-93.25197,3,Marcy Holmes,University,3,4
-10381228.8011129,5613292.93422907,433,Victory 1,2022-2023,4,433,2023/02/24 00:00:00+00,Snow Emergency,"3031 13th Ave s,Minneapolis,MN",44.947708,-93.256165,9,Powderhorn Park,Powderhorn,3,6
-10381783.8401612,5612987.33265946,434,Victory 1,2022-2023,4,434,2023/02/24 00:00:00+00,Snow Emergency,"3123 elliot ave s,Minneapolis,MN",44.945765,-93.261151,9,Powderhorn Park,Powderhorn,3,6
-10379671.4414992,5612730.33964167,435,Victory 1,2022-2023,4,435,2023/02/24 00:00:00+00,Snow Emergency,"3213 21st Avenue South,Minneapolis,MN",44.944131,-93.242175,9,Corcoran,Powderhorn,3,6
-10384165.9658739,5615138.40285859,436,Victory 1,2022-2023,4,436,2023/02/24 00:00:00+00,Snow Emergency,"2321 pleasant ave ,Minneapolis,MN",44.95944,-93.28255,10,Whittier,Powderhorn,3,3
-10383484.6906082,5612271.7336732,437,Victory 1,2022-2023,4,437,2023/02/24 00:00:00+00,Snow Emergency,"101 E 34TH ST,Minneapolis,MN",44.941215,-93.27643,8,Lyndale,Powderhorn,3,5
-10380070.5218567,5612893.75104064,438,Victory 1,2022-2023,4,438,2023/02/24 00:00:00+00,Snow Emergency,"3137 Longfellow Avenue South,Minneapolis,MN",44.94517,-93.24576,9,Corcoran,Powderhorn,3,6
-10380472.1625805,5619732.16219252,439,Victory 1,2022-2023,4,439,2023/02/24 00:00:00+00,Snow Emergency,"317 6th st se,Minneapolis,MN",44.988633,-93.249368,3,Marcy Holmes,University,3,4
-10384175.9846896,5615061.31724865,440,Victory 1,2022-2023,4,440,2023/02/24 00:00:00+00,Snow Emergency,"2401 pleasant av s ,Minneapolis,MN",44.95895,-93.28264,10,Whittier,Powderhorn,3,3
-10381764.8044513,5612769.50147973,441,Victory 1,2022-2023,4,441,2023/02/24 00:00:00+00,Snow Emergency,"3209 Elliot ave s,Minneapolis,MN",44.94438,-93.26098,9,Powderhorn Park,Powderhorn,3,6
-10384015.2393404,5622078.01681578,442,Victory 1,2022-2023,4,442,2023/02/24 00:00:00+00,Snow Emergency,"261 24TH AVE N,Minneapolis,MN",45.003535,-93.281196,5,Hawthorne,Near North,3,1
-10385248.3253403,5612265.44293774,443,Victory 1,2022-2023,4,443,2023/02/24 00:00:00+00,Snow Emergency,"1017 34th stw,Minneapolis,MN",44.941175,-93.292273,10,South Uptown,Calhoun Isle,3,5
-10379714.2994773,5598538.66121861,444,Victory 1,2022-2023,4,444,2023/02/24 00:00:00+00,Snow Emergency,"319 6th ave s,Minneapolis,MN",44.853826,-93.24256,0, , ,3,0
-10385103.4986115,5612265.91476397,445,Victory 1,2022-2023,4,445,2023/02/24 00:00:00+00,Snow Emergency,"913 34th st w,Minneapolis,MN",44.941178,-93.290972,10,South Uptown,Calhoun Isle,3,5
-10384160.399943,5615215.48912684,446,Victory 1,2022-2023,4,446,2023/02/24 00:00:00+00,Snow Emergency,"2303 PLEASANT AVE ,Minneapolis,MN",44.95993,-93.2825,10,Whittier,Powderhorn,3,3
-10385196.1164942,5612211.34290687,447,Victory 1,2022-2023,4,447,2023/02/24 00:00:00+00,Snow Emergency,"3411 colfax ave s ,Minneapolis,MN",44.940831,-93.291804,10,South Uptown,Calhoun Isle,3,5
-10383616.0476582,5612553.24821789,448,Victory 1,2022-2023,4,448,2023/02/24 00:00:00+00,Snow Emergency,"21 E 33RD ST,Minneapolis,MN",44.943005,-93.27761,8,Lyndale,Powderhorn,3,5
-10384160.399943,5615177.73247038,449,Victory 1,2022-2023,4,449,2023/02/24 00:00:00+00,Snow Emergency,"2311 PLEASANT AVE S,Minneapolis,MN",44.95969,-93.2825,10,Whittier,Powderhorn,3,3
-10385116.6343165,5619245.34226817,450,Victory 1,2022-2023,4,450,2023/02/24 00:00:00+00,Snow Emergency,"842 Gertrude brown pl,Minneapolis,MN",44.98554,-93.29109,5,Sumner - Glenwood,Near North,3,1
-10380356.6129264,5613197.30479255,451,Victory 1,2022-2023,4,451,2023/02/24 00:00:00+00,Snow Emergency,"3033 18th ave s,Minneapolis,MN",44.9471,-93.24833,9,Powderhorn Park,Powderhorn,3,6
-10384897.3349179,5611873.06743542,452,Victory 1,2022-2023,4,452,2023/02/24 00:00:00+00,Snow Emergency,"3525 Aldrich Ave s,Minneapolis,MN",44.93868,-93.28912,10,South Uptown,Calhoun Isle,3,5
-10385040.1579036,5628984.37190073,453,Victory 1,2022-2023,4,453,2023/02/24 00:00:00+00,Snow Emergency,"813 51ST AVE N,Minneapolis,MN",45.047385,-93.290403,4,Lind - Bohanon,Camden,3,1
-10380880.8164553,5652635.20759357,454,Victory 1,2022-2023,4,454,2023/02/24 00:00:00+00,Snow Emergency,"729 MAIN ST NE,Minneapolis,MN",45.197295,-93.253039,0, , ,3,0
-10380125.2910691,5618951.02812554,455,Victory 1,2022-2023,4,455,2023/02/24 00:00:00+00,Snow Emergency,"323 7th ave se,Minneapolis,MN",44.98367,-93.246252,3,Marcy Holmes,University,3,4
-10385167.8413411,5613288.53030057,456,Victory 1,2022-2023,4,456,2023/02/24 00:00:00+00,Snow Emergency,"3017 colfax Ave s,Minneapolis,MN",44.94768,-93.29155,10,South Uptown,Calhoun Isle,3,5
-10380123.9551736,5618958.89744296,457,Victory 1,2022-2023,4,457,2023/02/24 00:00:00+00,Snow Emergency,"311 7TH AVE SE,Minneapolis,MN",44.98372,-93.24624,3,Marcy Holmes,University,3,4
-10380094.4555497,5612784.44278233,458,Victory 1,2022-2023,4,458,2023/02/24 00:00:00+00,Snow Emergency,"3203 Longfellow Avenue South,Minneapolis,MN",44.944475,-93.245975,9,Corcoran,Powderhorn,3,6
-10380130.7456753,5618940.32604604,459,Victory 1,2022-2023,4,459,2023/02/24 00:00:00+00,Snow Emergency,"305 7TH AVE SE,Minneapolis,MN",44.983602,-93.246301,3,Marcy Holmes,University,3,4
-10381767.0308437,5612983.40060231,460,Victory 1,2022-2023,4,460,2023/02/24 00:00:00+00,Snow Emergency,"3125 elliot ave s,Minneapolis,MN",44.94574,-93.261,9,Powderhorn Park,Powderhorn,3,6
-10380356.6129264,5613197.30479255,461,Victory 1,2022-2023,4,461,2023/02/24 00:00:00+00,Snow Emergency,"3035 18th Avenue South,Minneapolis,MN",44.9471,-93.24833,9,Powderhorn Park,Powderhorn,3,6
-10380127.0721629,5618947.40825316,462,Victory 1,2022-2023,4,462,2023/02/24 00:00:00+00,Snow Emergency,"317 7th ave se,Minneapolis,MN",44.983647,-93.246268,3,Marcy Holmes,University,3,4
-10381202.9750014,5612948.01258927,463,Victory 1,2022-2023,4,463,2023/02/24 00:00:00+00,Snow Emergency,"1319 POWDERHORN TER,Minneapolis,MN",44.945515,-93.255933,9,Powderhorn Park,Powderhorn,3,6
-10379571.1426178,5598538.34714527,464,Victory 1,2022-2023,4,464,2023/02/24 00:00:00+00,Snow Emergency,"3313 17thth ave s ,Minneapolis,MN",44.853824,-93.241274,0, , ,3,0
-10384158.1735506,5614723.09229457,465,Victory 1,2022-2023,4,465,2023/02/24 00:00:00+00,Snow Emergency,"2515 PLEASANT AVE ,Minneapolis,MN",44.9568,-93.28248,10,Whittier,Powderhorn,3,3
-10384451.5004206,5624580.23096357,466,Victory 1,2022-2023,4,466,2023/02/24 00:00:00+00,Snow Emergency,"3533 4TH ST N,Minneapolis,MN",45.019426,-93.285115,4,McKinley,Camden,3,1
-10384186.8940022,5614757.85813261,467,Victory 1,2022-2023,4,467,2023/02/24 00:00:00+00,Snow Emergency,"2503 PLEASANT AVE ,Minneapolis,MN",44.957021,-93.282738,10,Whittier,Powderhorn,3,3
-10380356.6129264,5613319.98744459,468,Victory 1,2022-2023,4,468,2023/02/24 00:00:00+00,Snow Emergency,"3013 18th ave s,Minneapolis,MN",44.94788,-93.24833,9,Powderhorn Park,Powderhorn,3,6
-10385196.7843418,5612138.68579261,469,Victory 1,2022-2023,4,469,2023/02/24 00:00:00+00,Snow Emergency,"3427 colfax ave s ,Minneapolis,MN",44.940369,-93.29181,10,South Uptown,Calhoun Isle,3,5
-10384011.7883772,5614200.8349521,470,Victory 1,2022-2023,4,470,2023/02/24 00:00:00+00,Snow Emergency,"2707 Pillsbury av s,Minneapolis,MN",44.95348,-93.281165,10,Whittier,Powderhorn,3,3
-10380380.5466194,5613370.79121328,471,Victory 1,2022-2023,4,471,2023/02/24 00:00:00+00,Snow Emergency,"3011 18th ave s,Minneapolis,MN",44.948203,-93.248545,9,Powderhorn Park,Powderhorn,3,6
-10384896.2217718,5612044.48388286,472,Victory 1,2022-2023,4,472,2023/02/24 00:00:00+00,Snow Emergency,"3449 Aldrich av s,Minneapolis,MN",44.93977,-93.28911,10,South Uptown,Calhoun Isle,3,5
-10380519.6959926,5612984.65890567,473,Victory 1,2022-2023,4,473,2023/02/24 00:00:00+00,Snow Emergency,"3145 17th ave s,Minneapolis,MN",44.945748,-93.249795,9,Powderhorn Park,Powderhorn,3,6
-10380208.6693083,5618801.04178757,474,Victory 1,2022-2023,4,474,2023/02/24 00:00:00+00,Snow Emergency,"221 7TH AVE SE,Minneapolis,MN",44.982717,-93.247001,3,Marcy Holmes,University,3,4
-10384893.9953794,5612384.1812735,475,Victory 1,2022-2023,4,475,2023/02/24 00:00:00+00,Snow Emergency,"3333 Aldrich av s,Minneapolis,MN",44.94193,-93.28909,10,South Uptown,Calhoun Isle,3,5
-10384644.6397338,5623363.59984652,476,Victory 1,2022-2023,4,476,2023/02/24 00:00:00+00,Snow Emergency,"3033 6TH ST N,Minneapolis,MN",45.0117,-93.28685,5,Hawthorne,Near North,3,1
-10380518.5827464,5612774.53429213,477,Victory 1,2022-2023,4,477,2023/02/24 00:00:00+00,Snow Emergency,"3203 17th Avenue South,Minneapolis,MN",44.944412,-93.249785,9,Powderhorn Park,Powderhorn,3,6
-10380493.5359073,5613162.70239622,478,Victory 1,2022-2023,4,478,2023/02/24 00:00:00+00,Snow Emergency,"3043 17th Avenue South Carolina,Minneapolis,MN",44.94688,-93.24956,9,Powderhorn Park,Powderhorn,3,6
-10379883.8390714,5619016.81522451,479,Victory 1,2022-2023,4,479,2023/02/24 00:00:00+00,Snow Emergency,"405 8th ave se,Minneapolis,MN",44.984088,-93.244083,3,Marcy Holmes,University,3,4
-10381214.5522618,5612948.01258927,480,Victory 1,2022-2023,4,480,2023/02/24 00:00:00+00,Snow Emergency,"1307 Powderhorn ter ,Minneapolis,MN",44.945515,-93.256037,9,Powderhorn Park,Powderhorn,3,6
-10379971.4474461,5618862.26361192,481,Victory 1,2022-2023,4,481,2023/02/24 00:00:00+00,Snow Emergency,"315 8TH AVE SE,Minneapolis,MN",44.983106,-93.24487,3,Marcy Holmes,University,3,4
-10381206.871163,5612948.01258927,482,Victory 1,2022-2023,4,482,2023/02/24 00:00:00+00,Snow Emergency,"1315 Powderhorn ter,Minneapolis,MN",44.945515,-93.255968,9,Powderhorn Park,Powderhorn,3,6
-10380847.3092451,5612518.6482898,483,Victory 1,2022-2023,4,483,2023/02/24 00:00:00+00,Snow Emergency,"1531 33rd st e,Minneapolis,MN",44.942785,-93.252738,9,Powderhorn Park,Powderhorn,3,6
-10384272.2759846,5623428.47431453,484,Victory 1,2022-2023,4,484,2023/02/24 00:00:00+00,Snow Emergency,"3105 3rd st n mpls,Minneapolis,MN",45.012112,-93.283505,5,Hawthorne,Near North,3,1
-10379964.768269,5618872.33617808,485,Victory 1,2022-2023,4,485,2023/02/24 00:00:00+00,Snow Emergency,"325 8th ave se,Minneapolis,MN",44.98317,-93.24481,3,Marcy Holmes,University,3,4
-10379872.3731356,5619075.36295427,486,Victory 1,2022-2023,4,486,2023/02/24 00:00:00+00,Snow Emergency,"417 8TH AVE SE,Minneapolis,MN",44.98446,-93.24398,3,Marcy Holmes,University,3,4
-10384485.4528292,5624894.25744302,487,Victory 1,2022-2023,4,487,2023/02/24 00:00:00+00,Snow Emergency,"3639 4TH ST N,Minneapolis,MN",45.02142,-93.28542,4,McKinley,Camden,3,1
-10379972.7833416,5618859.58811718,488,Victory 1,2022-2023,4,488,2023/02/24 00:00:00+00,Snow Emergency,"311 8TH AVE SE,Minneapolis,MN",44.983089,-93.244882,3,Marcy Holmes,University,3,4
-10384630.7247564,5612755.81833188,489,Victory 1,2022-2023,4,489,2023/02/24 00:00:00+00,Snow Emergency,"3211 Garfield ave s ,Minneapolis,MN",44.944293,-93.286725,8,Lyndale,Powderhorn,3,5
-10379484.4247399,5612923.0050758,490,Victory 1,2022-2023,4,490,2023/02/24 00:00:00+00,Snow Emergency,"3137 22nd ave s,Minneapolis,MN",44.945356,-93.240495,9,Corcoran,Powderhorn,3,6
-10379337.594268,5614508.36537705,491,Victory 1,2022-2023,4,491,2023/02/24 00:00:00+00,Snow Emergency,"2307 26th st e,Minneapolis,MN",44.955435,-93.239176,2,Seward,Longfellow,3,4
-10375934.4461537,5613277.3629128,492,Victory 1,2022-2023,4,492,2023/02/24 00:00:00+00,Snow Emergency,"3045 45th Ave S ,Minneapolis,MN",44.947609,-93.208605,2,Cooper,Longfellow,3,6
-10380278.0213457,5619037.43275193,493,Victory 1,2022-2023,4,493,2023/02/24 00:00:00+00,Snow Emergency,"313 6TH AVE SE,Minneapolis,MN",44.984219,-93.247624,3,Marcy Holmes,University,3,4
-10384479.8868983,5621614.37014684,494,Victory 1,2022-2023,4,494,2023/02/24 00:00:00+00,Snow Emergency,"2111 4TH ST N,Minneapolis,MN",45.00059,-93.28537,5,Hawthorne,Near North,3,1
-10379849.9978873,5619075.20556016,495,Victory 1,2022-2023,4,495,2023/02/24 00:00:00+00,Snow Emergency,"415 8th ave se,Minneapolis,MN",44.984459,-93.243779,3,Marcy Holmes,University,3,4
-10378022.2431749,5611401.29583214,496,Victory 1,2022-2023,4,496,2023/02/24 00:00:00+00,Snow Emergency,"3101 37th Street East,Minneapolis,MN",44.93568,-93.22736,12,Howe,Longfellow,3,6
-10379715.6352727,5598538.81825528,497,Victory 1,2022-2023,4,497,2023/02/24 00:00:00+00,Snow Emergency,"317 8th Ave s,Minneapolis,MN",44.853827,-93.242572,0, , ,3,0
-10381341.4564269,5612946.43971647,498,Victory 1,2022-2023,4,498,2023/02/24 00:00:00+00,Snow Emergency,"1217 Powderhorn ter,Minneapolis,MN",44.945505,-93.257177,9,Powderhorn Park,Powderhorn,3,6
-10380063.8426796,5611476.77758145,499,Victory 1,2022-2023,4,499,2023/02/24 00:00:00+00,Snow Emergency,"3651 Longfellow ave s,Minneapolis,MN",44.93616,-93.2457,12,Standish,Powderhorn,3,6
-10384956.8908889,5622300.32368857,500,Victory 1,2022-2023,4,500,2023/02/24 00:00:00+00,Snow Emergency,"2503 ALDRICH AVE N,Minneapolis,MN",45.004947,-93.289655,5,Hawthorne,Near North,3,1
-10377938.5309618,5611409.15857036,501,Victory 1,2022-2023,4,501,2023/02/24 00:00:00+00,Snow Emergency,"3711 Snelling Avenue South,Minneapolis,MN",44.93573,-93.226608,12,Howe,Longfellow,3,6
-10377350.9866249,5613132.03211124,502,Victory 1,2022-2023,4,502,2023/02/24 00:00:00+00,Snow Emergency,"3527 31st St E,Minneapolis,MN",44.946685,-93.22133,2,Longfellow,Longfellow,3,6
-10379946.9572301,5619295.70720821,503,Victory 1,2022-2023,4,503,2023/02/24 00:00:00+00,Snow Emergency,"515 7TH AVE SE,Minneapolis,MN",44.98586,-93.24465,3,Marcy Holmes,University,3,4
-10380482.4039454,5610410.65562634,504,Victory 1,2022-2023,4,504,2023/02/24 00:00:00+00,Snow Emergency,"4029 17th ave s,Minneapolis,MN",44.92938,-93.24946,8,Bancroft,Powderhorn,3,6
-10384955.2211196,5624316.29343246,505,Victory 1,2022-2023,4,505,2023/02/24 00:00:00+00,Snow Emergency,"3431 Aldrich ave n mpls,Minneapolis,MN",45.01775,-93.28964,4,McKinley,Camden,3,1
-10384930.1741804,5624195.66580107,506,Victory 1,2022-2023,4,506,2023/02/24 00:00:00+00,Snow Emergency,"3409 Aldrich ave n,Minneapolis,MN",45.016984,-93.289415,4,McKinley,Camden,3,1
