X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinance_,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day_ID,Snow_Emerg
-93.3033999986947,44.9472999982536,4461,271120316788,2020/01/19 00:00:00+00,3032 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94725,-93.303432,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9472999982536,4462,271120316787,2020/01/19 00:00:00+00,3028 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947332,-93.303429,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9475000016391,4463,271120316786,2020/01/19 00:00:00+00,3020 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947536,-93.303417,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9475000016391,4464,271120316785,2020/01/19 00:00:00+00,3024 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947493,-93.303416,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9477999992669,4465,271120316783,2020/01/19 00:00:00+00,3014 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947818,-93.30343,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9477999992669,4466,271120316782,2020/01/19 00:00:00+00,3012 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947849,-93.303446,10,ECCO,Calhoun Isle,5,2,Newton
-93.3033999986947,44.9483000002801,4467,271120316781,2020/01/19 00:00:00+00,3000 JAMES AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948302,-93.303429,10,ECCO,Calhoun Isle,5,2,Newton
-93.2243000008166,44.9675999991596,4468,271120316559,2020/01/19 00:00:00+00,680 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.967644,-93.224342,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9695000015199,4469,271120316558,2020/01/19 00:00:00+00,620 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969548,-93.225717,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9695999994874,4470,271120316557,2020/01/19 00:00:00+00,614 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969626,-93.225718,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9682999998331,4471,271120316555,2020/01/19 00:00:00+00,658 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.968308,-93.225721,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9684999994934,4472,271120316554,2020/01/19 00:00:00+00,646 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.968524,-93.225702,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9686000011861,4473,271120316553,2020/01/19 00:00:00+00,640 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.968608,-93.225695,2,Prospect Park - East River Road,University,4,2,Newton
-93.2256999984384,44.9688000008464,4474,271120316552,2020/01/19 00:00:00+00,638 ONTARIO ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.968783,-93.225703,2,Prospect Park - East River Road,University,4,2,Newton
-93.2562999986112,45.0168000012636,4475,271120316551,2020/01/19 00:00:00+00,638 27TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.016786,-93.25626,1,Columbia Park,Northeast,2,2,Newton
-93.2716000005603,45.0234999991953,4476,271120316550,2020/01/19 00:00:00+00,3050 RANDOLPH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.023482,-93.271622,1,Marshall Terrace,Northeast,2,2,Newton
-93.2716999985278,45.0234000012279,4477,271120316549,2020/01/19 00:00:00+00,3040 RANDOLPH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.023415,-93.271664,1,Marshall Terrace,Northeast,2,2,Newton
-93.2712999992073,45.0183000005782,4478,271120316548,2020/01/19 00:00:00+00,2752 RANDOLPH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.018272,-93.271318,1,Marshall Terrace,Northeast,2,2,Newton
-93.2714000009,45.0175999999046,4479,271120316547,2020/01/19 00:00:00+00,2722 RANDOLPH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.017608,-93.271372,1,Marshall Terrace,Northeast,2,2,Newton
-93.2714000009,45.0172999985516,4480,271120316546,2020/01/19 00:00:00+00,2716 RANDOLPH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.017333,-93.271364,1,Marshall Terrace,Northeast,2,2,Newton
-93.2688999995589,45.0126000009477,4481,271120316545,2020/01/19 00:00:00+00,2418 CALIFORNIA ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012604,-93.268935,3,Bottineau,Northeast,2,2,Newton
-93.2688999995589,45.0128999985754,4482,271120316544,2020/01/19 00:00:00+00,2430 CALIFORNIA ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012918,-93.268938,3,Bottineau,Northeast,2,2,Newton
-93.2690000012517,45.0181999988854,4483,271120316543,2020/01/19 00:00:00+00,2746 CALIFORNIA ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.018167,-93.268989,1,Marshall Terrace,Northeast,2,2,Newton
-93.2690999992192,45.0234000012279,4484,271120316542,2020/01/19 00:00:00+00,3038 CALIFORNIA ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.023372,-93.269122,1,Marshall Terrace,Northeast,2,2,Newton
-93.2712999992073,45.022199999541,4485,271120316541,2020/01/19 00:00:00+00,120 29TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.02222,-93.271259,1,Marshall Terrace,Northeast,2,2,Newton
-93.2705999985337,45.0205000005662,4486,271120316540,2020/01/19 00:00:00+00,150 29TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.020473,-93.270581,1,Marshall Terrace,Northeast,2,2,Newton
-93.2712000012398,45.0203999988735,4487,271120316539,2020/01/19 00:00:00+00,138 29TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.020443,-93.27116,1,Marshall Terrace,Northeast,2,2,Newton
-93.2714999988675,45.0185999982059,4488,271120316538,2020/01/19 00:00:00+00,38 28TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.018649,-93.271498,1,Marshall Terrace,Northeast,2,2,Newton
-93.2699000015855,45.0185999982059,4489,271120316537,2020/01/19 00:00:00+00,64 28TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.018628,-93.269875,1,Marshall Terrace,Northeast,2,2,Newton
-93.2705999985337,45.015000000596,4490,271120316536,2020/01/19 00:00:00+00,56 26TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.014981,-93.270618,1,Marshall Terrace,Northeast,2,2,Newton
-93.2659000009298,45.0122000016272,4491,271120316535,2020/01/19 00:00:00+00,204 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012155,-93.265878,3,Bottineau,Northeast,2,2,Newton
-93.2657999992371,45.0122000016272,4492,271120316534,2020/01/19 00:00:00+00,206 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012177,-93.265782,3,Bottineau,Northeast,2,2,Newton
-93.2657000012696,45.0122000016272,4493,271120316533,2020/01/19 00:00:00+00,208 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012196,-93.265718,3,Bottineau,Northeast,2,2,Newton
-93.2655999995768,45.0122000016272,4494,271120316532,2020/01/19 00:00:00+00,210 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012191,-93.265576,3,Bottineau,Northeast,2,2,Newton
-93.2619000002742,45.0122000016272,4495,271120316531,2020/01/19 00:00:00+00,348 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012172,-93.261922,1,Holland,Northeast,2,2,Newton
-93.2617999985814,45.0122000016272,4496,271120316530,2020/01/19 00:00:00+00,350 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012184,-93.261846,1,Holland,Northeast,2,2,Newton
-93.2606000006199,45.0122000016272,4497,271120316529,2020/01/19 00:00:00+00,428 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012163,-93.260648,1,Holland,Northeast,2,2,Newton
-93.2609999999404,45.0122000016272,4498,271120316528,2020/01/19 00:00:00+00,412 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012158,-93.260963,1,Holland,Northeast,2,2,Newton
-93.2551000006497,45.0122000016272,4499,271120316527,2020/01/19 00:00:00+00,662 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012176,-93.25506,1,Holland,Northeast,2,2,Newton
-93.2494999989867,45.0122000016272,4500,271120316526,2020/01/19 00:00:00+00,828 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012168,-93.249463,1,Holland,Northeast,2,2,Newton
-93.2487000003457,45.0122000016272,4501,271120316525,2020/01/19 00:00:00+00,906 24TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.012158,-93.248674,1,Holland,Northeast,2,2,Newton
-93.257199998945,45.0111000016332,4502,271120316524,2020/01/19 00:00:00+00,708 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.0111,-93.257181,1,Holland,Northeast,2,2,Newton
-93.2576999999583,45.0111000016332,4503,271120316523,2020/01/19 00:00:00+00,708 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011083,-93.257683,1,Holland,Northeast,2,2,Newton
-93.2595999985933,45.0111000016332,4504,271120316522,2020/01/19 00:00:00+00,526 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011066,-93.259575,1,Holland,Northeast,2,2,Newton
-93.2598999999464,45.0111000016332,4505,271120316521,2020/01/19 00:00:00+00,508 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011096,-93.259946,1,Holland,Northeast,2,2,Newton
-93.262800000608,45.0111000016332,4506,271120316520,2020/01/19 00:00:00+00,334 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011091,-93.262805,1,Holland,Northeast,2,2,Newton
-93.2628999985754,45.0111000016332,4507,271120316519,2020/01/19 00:00:00+00,332 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011097,-93.2629,1,Holland,Northeast,2,2,Newton
-93.2630000002682,45.0111000016332,4508,271120316518,2020/01/19 00:00:00+00,330 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011086,-93.262996,1,Holland,Northeast,2,2,Newton
-93.2642999999225,45.0111000016332,4509,271120316517,2020/01/19 00:00:00+00,306 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011097,-93.264294,3,Bottineau,Northeast,2,2,Newton
-93.2694000005722,45.0111000016332,4510,271120316516,2020/01/19 00:00:00+00,56 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011082,-93.26939,3,Bottineau,Northeast,2,2,Newton
-93.2696000002325,45.0111000016332,4511,271120316515,2020/01/19 00:00:00+00,50 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011085,-93.269641,3,Bottineau,Northeast,2,2,Newton
-93.2705000005662,45.0111000016332,4512,271120316514,2020/01/19 00:00:00+00,44 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011059,-93.270494,3,Bottineau,Northeast,2,2,Newton
-93.2705000005662,45.0111000016332,4513,271120316513,2020/01/19 00:00:00+00,42 23RD AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.011073,-93.270483,3,Bottineau,Northeast,2,2,Newton
-93.2666000016034,45.0100999996066,4514,271120316512,2020/01/19 00:00:00+00,120 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010091,-93.266592,3,Bottineau,Northeast,2,2,Newton
-93.2652999982238,45.0100999996066,4515,271120316511,2020/01/19 00:00:00+00,216 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010075,-93.265256,3,Bottineau,Northeast,2,2,Newton
-93.2630000002682,45.0100000016391,4516,271120316510,2020/01/19 00:00:00+00,330 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009987,-93.262959,1,Holland,Northeast,2,2,Newton
-93.262800000608,45.0100000016391,4517,271120316509,2020/01/19 00:00:00+00,332 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010006,-93.262827,1,Holland,Northeast,2,2,Newton
-93.2626999989152,45.0100000016391,4518,271120316508,2020/01/19 00:00:00+00,334 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009994,-93.262732,1,Holland,Northeast,2,2,Newton
-93.2626000009477,45.0100000016391,4519,271120316507,2020/01/19 00:00:00+00,336 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009994,-93.262649,1,Holland,Northeast,2,2,Newton
-93.2626000009477,45.0100000016391,4520,271120316506,2020/01/19 00:00:00+00,338 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010001,-93.262582,1,Holland,Northeast,2,2,Newton
-93.2624999992549,45.0100000016391,4521,271120316505,2020/01/19 00:00:00+00,340 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009978,-93.262494,1,Holland,Northeast,2,2,Newton
-93.2622000016272,45.0100000016391,4522,271120316504,2020/01/19 00:00:00+00,346 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010011,-93.262234,1,Holland,Northeast,2,2,Newton
-93.2622000016272,45.0100000016391,4523,271120316503,2020/01/19 00:00:00+00,348 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.00999,-93.262172,1,Holland,Northeast,2,2,Newton
-93.2620999999344,45.0100000016391,4524,271120316502,2020/01/19 00:00:00+00,350 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010002,-93.262087,1,Holland,Northeast,2,2,Newton
-93.2619999982417,45.0100000016391,4525,271120316501,2020/01/19 00:00:00+00,354 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009997,-93.261962,1,Holland,Northeast,2,2,Newton
-93.2617999985814,45.0100000016391,4526,271120316500,2020/01/19 00:00:00+00,354 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009985,-93.26185,1,Holland,Northeast,2,2,Newton
-93.2617999985814,45.0100000016391,4527,271120316499,2020/01/19 00:00:00+00,356 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009975,-93.261758,1,Holland,Northeast,2,2,Newton
-93.2608000002801,45.0100000016391,4528,271120316498,2020/01/19 00:00:00+00,416 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009977,-93.260815,1,Holland,Northeast,2,2,Newton
-93.2608999982476,45.0100000016391,4529,271120316497,2020/01/19 00:00:00+00,414 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009986,-93.260868,1,Holland,Northeast,2,2,Newton
-93.2609999999404,45.0100000016391,4530,271120316496,2020/01/19 00:00:00+00,412 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.00997,-93.260957,1,Holland,Northeast,2,2,Newton
-93.2609999999404,45.0100000016391,4531,271120316495,2020/01/19 00:00:00+00,408 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009969,-93.261044,1,Holland,Northeast,2,2,Newton
-93.2611999996006,45.0100000016391,4532,271120316494,2020/01/19 00:00:00+00,406 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009968,-93.261222,1,Holland,Northeast,2,2,Newton
-93.2613000012934,45.0100000016391,4533,271120316493,2020/01/19 00:00:00+00,404 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009994,-93.261285,1,Holland,Northeast,2,2,Newton
-93.2598999999464,45.0100000016391,4534,271120316492,2020/01/19 00:00:00+00,510 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.010009,-93.259864,1,Holland,Northeast,2,2,Newton
-93.258299998939,45.0100000016391,4535,271120316491,2020/01/19 00:00:00+00,612 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01,-93.258288,1,Holland,Northeast,2,2,Newton
-93.257800001651,45.0100000016391,4536,271120316490,2020/01/19 00:00:00+00,612 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009986,-93.257844,1,Holland,Northeast,2,2,Newton
-93.2576999999583,45.0100000016391,4537,271120316489,2020/01/19 00:00:00+00,616 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009974,-93.257696,1,Holland,Northeast,2,2,Newton
-93.2575999982655,45.0100000016391,4538,271120316488,2020/01/19 00:00:00+00,618 22ND AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.009978,-93.257581,1,Holland,Northeast,2,2,Newton
-93.2639999985695,45.0084999985993,4539,271120316487,2020/01/19 00:00:00+00,312 20TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.008537,-93.264045,3,Bottineau,Northeast,2,2,Newton
-93.2642999999225,45.0084999985993,4540,271120316486,2020/01/19 00:00:00+00,306 20TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.008511,-93.264345,3,Bottineau,Northeast,2,2,Newton
-93.2652999982238,45.0084999985993,4541,271120316485,2020/01/19 00:00:00+00,216 20TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.008538,-93.265333,3,Bottineau,Northeast,2,2,Newton
-93.2637999989092,45.007500000298,4542,271120316484,2020/01/19 00:00:00+00,322 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007453,-93.263793,3,Bottineau,Northeast,2,2,Newton
-93.2637000009418,45.007500000298,4543,271120316483,2020/01/19 00:00:00+00,324 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007465,-93.263686,3,Bottineau,Northeast,2,2,Newton
-93.2635000012815,45.0073999986053,4544,271120316482,2020/01/19 00:00:00+00,328 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007425,-93.263463,3,Bottineau,Northeast,2,2,Newton
-93.2626000009477,45.0073999986053,4545,271120316481,2020/01/19 00:00:00+00,338 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007431,-93.262556,1,Holland,Northeast,2,2,Newton
-93.2613999992609,45.0073999986053,4546,271120316480,2020/01/19 00:00:00+00,400 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007441,-93.261373,1,Holland,Northeast,2,2,Newton
-93.2606000006199,45.007500000298,4547,271120316479,2020/01/19 00:00:00+00,418 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007453,-93.260608,1,Holland,Northeast,2,2,Newton
-93.243599999696,45.0069000013173,4548,271120316478,2020/01/19 00:00:00+00,1106 18 1/2 AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006935,-93.243608,1,Windom Park,Northeast,2,2,Newton
-93.2441999986768,45.0069000013173,4549,271120316477,2020/01/19 00:00:00+00,1030 18 1/2 AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006944,-93.244229,1,Windom Park,Northeast,2,2,Newton
-93.2463999986649,45.0069000013173,4550,271120316476,2020/01/19 00:00:00+00,945 18 1/2 AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006919,-93.246415,1,Windom Park,Northeast,2,2,Newton
-93.2628999985754,45.006400000304,4551,271120316475,2020/01/19 00:00:00+00,336 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006356,-93.262889,1,Holland,Northeast,2,2,Newton
-93.2626999989152,45.006400000304,4552,271120316474,2020/01/19 00:00:00+00,338 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006375,-93.262669,1,Holland,Northeast,2,2,Newton
-93.2624999992549,45.006400000304,4553,271120316473,2020/01/19 00:00:00+00,340 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.00639,-93.262498,1,Holland,Northeast,2,2,Newton
-93.2624999992549,45.006400000304,4554,271120316472,2020/01/19 00:00:00+00,342 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006353,-93.262461,1,Holland,Northeast,2,2,Newton
-93.269200000912,45.0060000009835,4555,271120316471,2020/01/19 00:00:00+00,60 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.006012,-93.269248,3,Sheridan,Northeast,2,2,Newton
-93.2712999992073,45.0060000009835,4556,271120316470,2020/01/19 00:00:00+00,22 18TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.005992,-93.271289,3,Sheridan,Northeast,2,2,Newton
-93.2642999999225,45.0053000003099,4557,271120316469,2020/01/19 00:00:00+00,314 17TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.005322,-93.264274,3,Bottineau,Northeast,2,2,Newton
-93.2639999985695,45.0053000003099,4558,271120316468,2020/01/19 00:00:00+00,316 17TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.005265,-93.263957,3,Sheridan,Northeast,2,2,Newton
-93.2573999986053,45.0051999986172,4559,271120316467,2020/01/19 00:00:00+00,620 17TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.005218,-93.25745,1,Logan Park,Northeast,2,2,Newton
-93.2518000006676,45.0031000003219,4560,271120316466,2020/01/19 00:00:00+00,712 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003105,-93.251805,1,Logan Park,Northeast,2,2,Newton
-93.2520000003278,45.0031000003219,4561,271120316465,2020/01/19 00:00:00+00,700 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003099,-93.251959,1,Logan Park,Northeast,2,2,Newton
-93.2520999982953,45.0031000003219,4562,271120316464,2020/01/19 00:00:00+00,694 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.00306,-93.252065,1,Logan Park,Northeast,2,2,Newton
-93.2523000016809,45.0031000003219,4563,271120316463,2020/01/19 00:00:00+00,692 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003062,-93.252279,1,Logan Park,Northeast,2,2,Newton
-93.2523000016809,45.0031000003219,4564,271120316462,2020/01/19 00:00:00+00,690 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003057,-93.252309,1,Logan Park,Northeast,2,2,Newton
-93.2565999999642,45.0031000003219,4565,271120316461,2020/01/19 00:00:00+00,636 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003084,-93.256624,1,Logan Park,Northeast,2,2,Newton
-93.2573000006378,45.0031000003219,4566,271120316460,2020/01/19 00:00:00+00,634 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003055,-93.257284,1,Logan Park,Northeast,2,2,Newton
-93.2580999992788,45.0029999986291,4567,271120316459,2020/01/19 00:00:00+00,620 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003041,-93.258108,3,Sheridan,Northeast,2,2,Newton
-93.2620999999344,45.0031000003219,4568,271120316458,2020/01/19 00:00:00+00,350 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003053,-93.262059,3,Sheridan,Northeast,2,2,Newton
-93.2622000016272,45.0029999986291,4569,271120316457,2020/01/19 00:00:00+00,342 15TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.003034,-93.262236,3,Sheridan,Northeast,2,2,Newton
-93.2450000010431,44.9481999985874,4570,271120316383,2020/01/19 00:00:00+00,3002 19TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948212,-93.244969,9,Corcoran,Powderhorn,6,2,Newton
-93.2461999990046,44.9475999996066,4571,271120316382,2020/01/19 00:00:00+00,3020 LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947606,-93.246221,9,Corcoran,Powderhorn,6,2,Newton
-93.2487000003457,44.9177000001073,4572,271120316379,2020/01/19 00:00:00+00,4700 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.917728,-93.248666,11,Northrop,Nokomis,6,2,Newton
-93.2485999986529,44.9263000003994,4573,271120316378,2020/01/19 00:00:00+00,4212 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926316,-93.248649,8,Northrop,Nokomis,6,2,Newton
-93.2485999986529,44.9263000003994,4574,271120316377,2020/01/19 00:00:00+00,4216 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.926279,-93.248635,8,Northrop,Nokomis,6,2,Newton
-93.2487000003457,44.9349999986589,4575,271120316376,2020/01/19 00:00:00+00,3730 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.935022,-93.248662,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9354000017047,4576,271120316375,2020/01/19 00:00:00+00,3716 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.935414,-93.248667,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9356999993324,4577,271120316374,2020/01/19 00:00:00+00,3704 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.935658,-93.248661,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9387000016868,4578,271120316373,2020/01/19 00:00:00+00,3520 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938666,-93.24871,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.938599999994,4579,271120316372,2020/01/19 00:00:00+00,3530 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.938603,-93.2487,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9389000013471,4580,271120316371,2020/01/19 00:00:00+00,3516 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.93894,-93.248701,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9391999989748,4581,271120316370,2020/01/19 00:00:00+00,3508 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.939172,-93.248702,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9424999989569,4582,271120316369,2020/01/19 00:00:00+00,3308 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942548,-93.248694,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.2487000003457,44.9462999999523,4583,271120316368,2020/01/19 00:00:00+00,3104 18TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946316,-93.248747,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9472999982536,4584,271120316367,2020/01/19 00:00:00+00,3028 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947344,-93.250032,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9461000002921,4585,271120316366,2020/01/19 00:00:00+00,3112 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946062,-93.249968,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9426999986172,4586,271120316365,2020/01/19 00:00:00+00,3304 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942685,-93.250016,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9420000016689,4587,271120316364,2020/01/19 00:00:00+00,3328 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.941975,-93.249971,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9417000003159,4588,271120316363,2020/01/19 00:00:00+00,3344 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.941722,-93.249971,9,Powderhorn Park,Powderhorn,6,2,Newton
-93.25,44.9417000003159,4589,271120316362,2020/01/19 00:00:00+00,3340 17TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.941725,-93.25,9,Powderhorn Park,Powderhorn,6,2,Newton
